,Player,Club,Position,Number,Date of Birth,Height,Foot,Joined,Market Value,Season
458,Andrey Seregin,Vostok Oskemen,Centre-Forward,-,"Aug 15, 1976 (26)",,-,right,-,2003
459,Emmanuel Obasi,Vostok Oskemen,Striker,-,"Aug 24, 1980 (22)",,"1,87m",,-,2003
460,Aleksey Mitin,Zhetysu Taldykorgan,Goalkeeper,-,"Sep 19, 1973 (29)",,"1,92m",right,-,2003
461,Nikolay Rodionov,Zhetysu Taldykorgan,Goalkeeper,-,"Aug 4, 1976 (26)",,"1,90m",right,-,2003
462,Yuriy Mityaev,Zhetysu Taldykorgan,Defender,-,"Dec 25, 1976 (26)",,-,,-,2003
463,Ruslan Gumar,Zhetysu Taldykorgan,Defender,-,"Nov 18, 1973 (29)",,"1,81m",,-,2003
464,Zeljko Joksimovic,Zhetysu Taldykorgan,Defender,-,"Mar 14, 1974 (28)",,"1,80m",,-,2003
465,Petro Anisim,Zhetysu Taldykorgan,Defender,-,"Jan 31, 1977 (25)",,"1,93m",,-,2003
466,Konstantin Galchenko,Zhetysu Taldykorgan,Defender,-,"Jun 23, 1974 (28)",,"1,78m",,-,2003
467,Daniyar Turlybaev,Zhetysu Taldykorgan,Defender,-,"May 28, 1984 (18)",,"1,70m",,-,2003
468,Kirill Martyanov,Zhetysu Taldykorgan,Defender,-,"Feb 23, 1982 (20)",,-,,-,2003
469,Sergey Kirov,Zhetysu Taldykorgan,Centre-Back,-,"Feb 4, 1978 (24)",,"1,83m",,-,2003
470,Serik Sagyndykov,Zhetysu Taldykorgan,Right-Back,-,"Jan 9, 1984 (18)",,"1,80m",right,-,2003
471,Vitali Ushakov,Zhetysu Taldykorgan,Midfielder,-,"Aug 12, 1974 (28)",,"1,78m",,-,2003
472,Ruslan Dzhamshidov,Zhetysu Taldykorgan,Midfielder,-,"Apr 27, 1980 (22)",,-,right,-,2003
473,Yuriy Krotov,Zhetysu Taldykorgan,Midfielder,-,"May 12, 1978 (24)",,"1,80m",,-,2003
474,Vladica Curcic,Zhetysu Taldykorgan,Midfielder,-,"Jul 18, 1978 (24)",,"1,80m",,-,2003
475,Nasiru Abdullahi,Zhetysu Taldykorgan,Midfielder,-,"May 1, 1982 (20)",,-,,-,2003
476,Rakhman Asukhanov,Zhetysu Taldykorgan,Midfielder,-,"May 1, 1973 (29)",,"1,68m",,-,2003
477,Aleksandr Ugarov,Zhetysu Taldykorgan,Midfielder,-,"Jun 8, 1982 (20)",,"1,78m",,-,2003
478,Galym Karakenov,Zhetysu Taldykorgan,Midfielder,-,"Aug 28, 1984 (18)",,"1,77m",,-,2003
479,Dmitriy Mamonov,Zhetysu Taldykorgan,Central Midfield,-,"Apr 26, 1978 (24)",,"1,73m",right,-,2003
480,Maksim Shevchenko,Zhetysu Taldykorgan,Central Midfield,-,"Mar 27, 1980 (22)",,"1,75m",,-,2003
481,Guram Makaev,Zhetysu Taldykorgan,Centre-Forward,-,"Feb 18, 1970 (32)",,"1,79m",right,-,2003
482,Maksim Iljin,Zhetysu Taldykorgan,Striker,-,"Sep 21, 1981 (21)",,N/Am,N/A,-,2003
483,Evgeni Glukhov,Zhetysu Taldykorgan,Striker,-,"Jun 22, 1974 (28)",,"1,83m",,-,2003
484,Arman Birkurmanov,Zhetysu Taldykorgan,Striker,-,"Jan 31, 1982 (20)",,"1,80m",,-,2003
485,Yuri Zvonarenko,Zhetysu Taldykorgan,Striker,-,"Jul 27, 1977 (25)",,"1,84m",,-,2003
486,Anatoliy Vishnichenko,Zhetysu Taldykorgan,Striker,-,"Apr 20, 1975 (27)",,"1,92m",,-,2003
487,Ramzan Khaskhanov,Zhetysu Taldykorgan,Striker,-,"Jan 20, 1985 (17)",,"1,80m",,-,2003
488,Evgeni Panchenko,Kaysar Kyzylorda,Goalkeeper,-,"Sep 14, 1974 (28)",,"1,84m",,-,2003
489,Naken Kyrykbaev,Kaysar Kyzylorda,Goalkeeper,-,"Sep 29, 1975 (27)",,"1,83m",right,-,2003
490,Nicolai Mincev,Kaysar Kyzylorda,Defender,-,"Oct 20, 1972 (30)",,"1,82m",right,-,2003
491,Erlan Makhambediev,Kaysar Kyzylorda,Defender,-,"Mar 30, 1979 (23)",,"1,80m",right,-,2003
492,Yaroslav Zharkov,Kaysar Kyzylorda,Defender,-,"Aug 8, 1975 (27)",,"1,69m",,-,2003
493,Oleksiy Petrenko,Kaysar Kyzylorda,Defender,-,"Apr 12, 1975 (27)",,"1,88m",,-,2003
494,Kalandar Akhmedov,Kaysar Kyzylorda,Defender,-,"Aug 12, 1968 (34)",,"1,78m",,-,2003
495,Sultan Abildaev,Kaysar Kyzylorda,Defender,-,"Mar 21, 1970 (32)",,"1,78m",,-,2003
496,Darkhan Bekishev,Kaysar Kyzylorda,Defender,-,"Jul 6, 1980 (22)",,"1,83m",,-,2003
497,Marat Sarsenov,Kaysar Kyzylorda,Defender,-,"Apr 12, 1972 (30)",,"1,80m",,-,2003
498,Oleksandr Vovk,Kaysar Kyzylorda,Defender,-,"Nov 13, 1979 (23)",,"1,70m",,-,2003
499,Sergey Tarabunov,Kaysar Kyzylorda,Defender,-,"Jul 26, 1982 (20)",,"1,75m",,-,2003
500,Eldor Yuldoshev,Kaysar Kyzylorda,Defender,-,"May 30, 1982 (20)",,"1,77m",,-,2003
501,Murat Iskakov,Kaysar Kyzylorda,Centre-Back,-,"Jun 28, 1972 (30)",,"1,91m",right,-,2003
502,Kanat Aliev,Kaysar Kyzylorda,Right-Back,-,"Feb 9, 1985 (17)",,"1,76m",right,-,2003
503,Talgat Syzdykov,Kaysar Kyzylorda,Midfielder,-,"Feb 23, 1978 (24)",,"1,82m",,-,2003
504,Maksym Miroshnichenko,Kaysar Kyzylorda,Midfielder,-,"Mar 31, 1979 (23)",,-,,-,2003
505,Denis Shulga,Kaysar Kyzylorda,Midfielder,-,"Jul 29, 1978 (24)",,"1,79m",,-,2003
506,Islam Zhunisbekov,Kaysar Kyzylorda,Midfielder,-,"Dec 26, 1981 (21)",,"1,70m",right,-,2003
507,Bakhyt Kyzylbaev,Kaysar Kyzylorda,Midfielder,-,"Dec 26, 1976 (26)",,"1,80m",,-,2003
508,Rinat Aizatullov,Kaysar Kyzylorda,Midfielder,-,"Dec 3, 1978 (24)",,"1,70m",,-,2003
509,Maksat Bayzhanov,Kaysar Kyzylorda,Central Midfield,-,"Aug 6, 1984 (18)",,"1,80m",right,-,2003
510,Daurenbek Tazhimbetov,Kaysar Kyzylorda,Centre-Forward,-,"Jul 2, 1985 (17)",,"1,84m",right,-,2003
511,Serik Dosmanbetov,Kaysar Kyzylorda,Centre-Forward,-,"Mar 8, 1982 (20)",,"1,78m",right,-,2003
512,Viktor Koziy,Kaysar Kyzylorda,Striker,-,"Feb 27, 1980 (22)",,"1,73m",,-,2003
513,Omirzhan Shalabaev,Kaysar Kyzylorda,Striker,-,"Jul 3, 1984 (18)",,"1,77m",,-,2003
514,Ayrat Karimov,FK Alma-Ata,Goalkeeper,-,"May 4, 1971 (31)",,"1,91m",right,-,2003
515,Pavel Leus,FK Alma-Ata,Goalkeeper,-,"Sep 15, 1978 (24)",,"1,86m",left,-,2003
516,Andrey Shabanov,FK Alma-Ata,Goalkeeper,-,"Nov 17, 1986 (16)",,"1,84m",right,-,2003
517,Sergey Zakharetskiy,FK Alma-Ata,Goalkeeper,-,"Jan 12, 1977 (25)",,"1,79m",,-,2003
518,Volodymyr Voznyi,FK Alma-Ata,Defender,-,"May 26, 1974 (28)",,-,,-,2003
519,Andrius Sriubas,FK Alma-Ata,Defender,-,"Feb 18, 1974 (28)",,N/Am,N/A,-,2003
520,Arman Bolatbek,FK Alma-Ata,Defender,-,"Mar 2, 1986 (16)",,"1,80m",,-,2003
521,Andrey Kozlov,FK Alma-Ata,Defender,-,"Aug 1, 1978 (24)",,"1,76m",,-,2003
522,Evgeniy Kravchuk,FK Alma-Ata,Defender,-,"Jun 24, 1981 (21)",,"1,78m",,-,2003
523,Kirill Martyanov,FK Alma-Ata,Defender,-,"Feb 23, 1982 (20)",,-,,-,2003
524,Ivan Babaev,FK Alma-Ata,Defender,-,"Jan 9, 1978 (24)",,-,,-,2003
525,Timur Dyusebaev,FK Alma-Ata,Defender,-,"May 5, 1981 (21)",,-,,-,2003
526,Andrey Isaev,FK Alma-Ata,Defender,-,"May 3, 1980 (22)",,-,,-,2003
527,Erzhan Nurmanov,FK Alma-Ata,Defender,-,"Oct 1, 1977 (25)",,"1,70m",,-,2003
528,Dilmurat Shayakhmetov,FK Alma-Ata,Defender,-,"Jul 16, 1980 (22)",,-,,-,2003
529,Abzal Zhumabaev,FK Alma-Ata,Right-Back,-,"May 28, 1986 (16)",,"1,77m",right,-,2003
530,Andrey Travin,FK Alma-Ata,Defensive Midfield,-,"Apr 27, 1979 (23)",,"1,76m",left,-,2003
531,Roman Vorogovskiy,FK Alma-Ata,Midfielder,-,"Jan 3, 1973 (29)",,"1,70m",,-,2003
532,Sergey Labodovskiy,FK Alma-Ata,Midfielder,-,"Jan 14, 1982 (20)",,"1,94m",,-,2003
533,Konstantin Zemtsov,FK Alma-Ata,Midfielder,-,"Jul 24, 1980 (22)",,"1,82m",,-,2003
534,Aleksandr Kholodenko,FK Alma-Ata,Midfielder,-,"Aug 26, 1980 (22)",,"1,82m",,-,2003
535,Sergey Misulev,FK Alma-Ata,Midfielder,-,"Apr 13, 1979 (23)",,"1,73m",,-,2003
536,Dmitriy Pavlov,FK Alma-Ata,Midfielder,-,"Aug 29, 1982 (20)",,"1,75m",,-,2003
537,Iosif Dilman,FK Alma-Ata,Midfielder,-,"Feb 3, 1986 (16)",,"1,84m",,-,2003
538,Grigoriy Babayan,FK Alma-Ata,Midfielder,-,"Apr 2, 1980 (22)",,"1,80m",,-,2003
539,Ivan Guzhva,FK Alma-Ata,Midfielder,-,"Oct 3, 1980 (22)",,"1,74m",,-,2003
540,Sergey Larin,FK Alma-Ata,Central Midfield,-,"Jul 22, 1986 (16)",,"1,83m",right,-,2003
541,Andrejus Tereskinas,FK Alma-Ata,Right Midfield,-,"Jul 10, 1970 (32)",,N/Am,N/A,-,2003
542,Sergey Ostapenko,FK Alma-Ata,Centre-Forward,-,"Feb 23, 1986 (16)",,"1,85m",right,-,2003
543,Sarvarbek Sharipov,FK Alma-Ata,Centre-Forward,-,"Jan 13, 1976 (26)",,"1,77m",,-,2003
544,Erlan Urazaev,FK Alma-Ata,Striker,-,"Apr 4, 1979 (23)",,"1,78m",,-,2003
545,Sergey Mataganov,FK Alma-Ata,Striker,-,"Sep 10, 1979 (23)",,"1,82m",,-,2003
546,Rustam Beyzhanov,FK Alma-Ata,Striker,-,"Jan 30, 1981 (21)",,"1,78m",,-,2003
547,Sergey Danilov,FK Alma-Ata,Striker,-,"Nov 17, 1984 (18)",,"1,76m",,-,2003
548,Maksim Teplukhin,FK Alma-Ata,Striker,-,"May 9, 1986 (16)",,-,,-,2003
