,Player,Club,Position,Number,Date of Birth,Height,Foot,Joined,Market Value,Season
447,Yanko Valkanov,Akzhayik Uralsk,Centre-Back,3,"Jul 25, 1982 (28)",,"1,86m",right,€250k,2011
448,Jakub Chleboun,Akzhayik Uralsk,Centre-Back,15,"Mar 24, 1985 (25)",,"1,95m",right,€250k,2011
449,Vladimir Pokatilov,Akzhayik Uralsk,Centre-Back,-,"Dec 8, 1992 (18)",,"1,92m",right,-,2011
450,Aleksey Danaev,Akzhayik Uralsk,Left-Back,4,"Sep 1, 1979 (31)",,"1,83m",left,-,2011
451,Bauyrzhan Omarov,Akzhayik Uralsk,Left-Back,14,"Aug 3, 1990 (20)",,"1,81m",left,-,2011
452,Erkin Tapalov,Akzhayik Uralsk,Right-Back,-,"Sep 3, 1993 (17)",,"1,79m",right,-,2011
453,Kanat Aliev,Akzhayik Uralsk,Right-Back,11,"Feb 9, 1985 (25)",,"1,76m",right,-,2011
454,Ruslan Khairov,Akzhayik Uralsk,Right-Back,18,"Jan 18, 1990 (20)",,"1,74m",right,-,2011
455,Timur Khalmuratov,Akzhayik Uralsk,Right-Back,75,"Apr 29, 1986 (24)",,"1,85m",right,-,2011
456,Vyacheslav Erbes,Akzhayik Uralsk,Defensive Midfield,12,"Jan 14, 1988 (22)",,"1,78m",right,€75k,2011
457,Azamat Khasanov,Akzhayik Uralsk,Midfielder,-,"Apr 14, 1992 (18)",,"1,81m",,-,2011
458,Murad Gadzhikhanov,Akzhayik Uralsk,Midfielder,-,"Nov 20, 1993 (17)",,"1,70m",,-,2011
459,Filipp Boger,Akzhayik Uralsk,Midfielder,-,"Jun 17, 1993 (17)",,"1,83m",,-,2011
460,Evgeniy Kostrub,Akzhayik Uralsk,Defensive Midfield,7,"Aug 27, 1982 (28)",,"1,77m",right,-,2011
461,Konstantin Zotov,Akzhayik Uralsk,Central Midfield,2,"Jan 14, 1986 (24)",,"1,80m",right,-,2011
462,Sergey Shevtsov,Akzhayik Uralsk,Central Midfield,17,"Oct 29, 1990 (20)",,"1,81m",right,-,2011
463,Haman Sadjo,Akzhayik Uralsk,Left Midfield,88,"Nov 28, 1984 (26)",,"1,74m",left,€200k,2011
464,Izim Sarsekenov,Akzhayik Uralsk,Left Midfield,-,"Mar 30, 1993 (17)",,"1,83m",left,-,2011
465,Milos Stojcev,Akzhayik Uralsk,Attacking Midfield,21,"Jan 19, 1987 (23)",,"1,75m",left,€400k,2011
466,Borut Semler,Akzhayik Uralsk,Attacking Midfield,9,"Feb 25, 1985 (25)",,"1,75m",both,€300k,2011
467,Maksim Azovskiy,Akzhayik Uralsk,Attacking Midfield,10,"Jun 4, 1986 (24)",,"1,89m",right,€250k,2011
468,Aleksey Maltsev,Akzhayik Uralsk,Left Winger,8,"Oct 25, 1986 (24)",,"1,72m",both,-,2011
469,Rinat Kasimgereyev,Akzhayik Uralsk,Right Winger,-,"May 23, 1992 (18)",,"1,81m",right,-,2011
470,Ivan Antipov,Akzhayik Uralsk,Right Winger,96,"Jan 14, 1996 (14)",,"1,82m",right,-,2011
471,Pavel Cerny,Akzhayik Uralsk,Centre-Forward,20,"Jan 28, 1985 (25)",,"1,85m",right,€300k,2011
472,Igor Zenkovich,Akzhayik Uralsk,Centre-Forward,78,"Sep 17, 1987 (23)",,"1,85m",right,€150k,2011
473,Azamat Alishev,Akzhayik Uralsk,Striker,19,"Mar 2, 1992 (18)",,"1,69m",right,-,2011
474,Nikolay Zabrodin,Akzhayik Uralsk,Centre-Forward,23,"Jul 23, 1990 (20)",,"1,78m",right,-,2011
475,Almaz Abdugaliev,Akzhayik Uralsk,Striker,91,"Aug 23, 1991 (19)",,"1,77m",,-,2011
476,Nemanja Dzodzo,Kaysar Kyzylorda,Goalkeeper,1,"Dec 12, 1986 (24)",,"1,99m",both,€200k,2011
477,Kirill Pryadkin,Kaysar Kyzylorda,Goalkeeper,13,"Jul 6, 1977 (33)",,"1,85m",right,€50k,2011
478,Akhmet Alaydarov,Kaysar Kyzylorda,Goalkeeper,-,"Aug 19, 1983 (27)",,"1,83m",right,-,2011
479,Chingiz Tanatkanov,Kaysar Kyzylorda,Goalkeeper,-,"Jan 25, 1990 (20)",,"1,88m",right,-,2011
480,Zaur Pakhaev,Kaysar Kyzylorda,Defender,-,"Dec 20, 1991 (19)",,"1,81m",,-,2011
481,Aziz Anarmetov,Kaysar Kyzylorda,Defender,22,"Jul 30, 1982 (28)",,"1,82m",,-,2011
482,Murat Yskakov,Kaysar Kyzylorda,Defender,33,"Feb 5, 1993 (17)",,"1,84m",,-,2011
483,Timur Doshchanov,Kaysar Kyzylorda,Defender,88,"Feb 25, 1988 (22)",,"1,80m",,-,2011
484,Gradimir Crnogorac,Kaysar Kyzylorda,Centre-Back,5,"Nov 14, 1982 (28)",,"1,90m",left,€125k,2011
485,Renat Abdulin,Kaysar Kyzylorda,Centre-Back,8,"Apr 14, 1982 (28)",,"1,85m",right,€100k,2011
486,Adrian Cascaval,Kaysar Kyzylorda,Centre-Back,-,"Jun 10, 1987 (23)",,"1,94m",left,-,2011
487,Aldan Baltaev,Kaysar Kyzylorda,Centre-Back,3,"Jan 15, 1989 (21)",,"1,85m",right,-,2011
488,Oleksandr Stakhiv,Kaysar Kyzylorda,Centre-Back,6,"Jan 13, 1981 (29)",,"1,90m",right,-,2011
489,Ruslan Esatov,Kaysar Kyzylorda,Left-Back,12,"Oct 31, 1984 (26)",,"1,80m",left,-,2011
490,Serik Sagyndykov,Kaysar Kyzylorda,Right-Back,18,"Jan 9, 1984 (26)",,"1,80m",right,-,2011
491,Bakyt Abuov,Kaysar Kyzylorda,Right-Back,23,"Jan 24, 1989 (21)",,"1,77m",right,-,2011
492,Yevgeniy Shmakov,Kaysar Kyzylorda,Defensive Midfield,-,"Jun 7, 1985 (25)",,"1,85m",right,€300k,2011
493,Askhat Karabek,Kaysar Kyzylorda,Defensive Midfield,-,"May 24, 1992 (18)",,"1,70m",right,-,2011
494,Talgat Syzdykov,Kaysar Kyzylorda,Midfielder,10,"Feb 23, 1978 (32)",,"1,82m",,-,2011
495,Anatoliy Malkov,Kaysar Kyzylorda,Midfielder,14,"Jul 8, 1981 (29)",,"1,78m",right,-,2011
496,Suiyndyk Kushekov,Kaysar Kyzylorda,Midfielder,19,"May 7, 1990 (20)",,"1,74m",,-,2011
497,Aset Menlikhozha,Kaysar Kyzylorda,Midfielder,77,"Mar 13, 1989 (21)",,"1,79m",,-,2011
498,Bagdat Ismailov,Kaysar Kyzylorda,Defensive Midfield,91,"Feb 23, 1991 (19)",,"1,65m",,-,2011
499,Duman Narzildaev,Kaysar Kyzylorda,Defensive Midfield,93,"Sep 6, 1993 (17)",,"1,78m",right,-,2011
500,Askhat Tagybergen,Kaysar Kyzylorda,Central Midfield,7,"Aug 9, 1990 (20)",,"1,79m",right,-,2011
501,Marjan Markovic,Kaysar Kyzylorda,Right Midfield,20,"Sep 28, 1981 (29)",,"1,72m",right,€300k,2011
502,Dmitri Parkhachev,Kaysar Kyzylorda,Left Winger,85,"Jan 2, 1985 (25)",,"1,80m",right,€100k,2011
503,Elzhas Altynbekov,Kaysar Kyzylorda,Right Winger,-,"Nov 22, 1993 (17)",,"1,80m",both,-,2011
504,Philip Edeipo,Kaysar Kyzylorda,Centre-Forward,50,"Apr 11, 1986 (24)",,"1,80m",right,€400k,2011
505,Karim Fachtali,Kaysar Kyzylorda,Centre-Forward,99,"Mar 30, 1988 (22)",,"1,76m",right,€250k,2011
506,Oleksandr Sytnik,Kaysar Kyzylorda,Centre-Forward,-,"Jul 7, 1984 (26)",,"1,78m",right,€225k,2011
507,Oleg Khromtsov,Kaysar Kyzylorda,Centre-Forward,46,"May 30, 1983 (27)",,"1,86m",right,€150k,2011
508,Bojan Mamic,Kaysar Kyzylorda,Centre-Forward,81,"Sep 13, 1981 (29)",,"1,93m",right,€100k,2011
509,Dastan Duysembaev,Kaysar Kyzylorda,Centre-Forward,-,"Apr 12, 1992 (18)",,"1,72m",right,-,2011
510,Galymzhan Umbetbaev,Kaysar Kyzylorda,Striker,-,"Feb 4, 1990 (20)",,"1,89m",,-,2011
511,Vagner,Kaysar Kyzylorda,Centre-Forward,11,"Jun 1, 1987 (23)",,"1,83m",left,-,2011
512,Zhasulan Moldakaraev,Kaysar Kyzylorda,Centre-Forward,17,"May 7, 1987 (23)",,"1,80m",right,-,2011
513,Serik Dosmanbetov,Kaysar Kyzylorda,Centre-Forward,82,"Mar 8, 1982 (28)",,"1,78m",right,-,2011
