,Player,Club,Position,Number,Date of Birth,Height,Foot,Joined,Market Value,Season
447,Reginaldo,Kaysar Kyzylorda,Centre-Forward,99,"Jun 4, 1990 (29)",,"1,82m",right,€550k,2020
448,Elguja Lobjanidze,Kaysar Kyzylorda,Centre-Forward,9,"Sep 17, 1992 (27)",,"1,93m",right,€500k,2020
449,Aleksandar Kolev,Kaysar Kyzylorda,Centre-Forward,-,"Dec 8, 1992 (27)",,"1,92m",left,€200k,2020
450,Karolis Laukzemis,Kaysar Kyzylorda,Centre-Forward,92,"Mar 11, 1992 (27)",,"1,88m",right,€150k,2020
451,Bakdaulet Zhuzbay,Kaysar Kyzylorda,Centre-Forward,98,"Oct 9, 1998 (21)",,"1,75m",right,€125k,2020
452,Shokhan Abzalov,Kaysar Kyzylorda,Centre-Forward,-,"Sep 11, 1993 (26)",,"1,82m",right,€100k,2020
453,Orken Makhan,Kaysar Kyzylorda,Centre-Forward,29,"Jan 27, 1998 (21)",,"1,80m",right,€100k,2020
454,Bonfils-Caleb Bimenyimana,Kaysar Kyzylorda,Centre-Forward,-,"Nov 21, 1997 (22)",,"1,90m",,-,2020
455,Miroslav Lobantsev,Kyzyl-Zhar SK Petropavlovsk,Goalkeeper,41,"May 27, 1995 (24)",,"1,89m",right,€400k,2020
456,Almat Bekbaev,Kyzyl-Zhar SK Petropavlovsk,Goalkeeper,1,"Jul 14, 1984 (35)",,"1,94m",right,€150k,2020
457,Vladislav Saenko,Kyzyl-Zhar SK Petropavlovsk,Goalkeeper,90,"Jun 4, 2000 (19)",,"1,87m",right,€75k,2020
458,Vadim Petrov,Kyzyl-Zhar SK Petropavlovsk,Goalkeeper,32,"Jun 11, 2000 (19)",,"1,88m",left,€25k,2020
459,Nurlan Dairov,Kyzyl-Zhar SK Petropavlovsk,Centre-Back,4,"Jun 26, 1995 (24)",,"1,81m",right,€350k,2020
460,Oleg Murachev,Kyzyl-Zhar SK Petropavlovsk,Centre-Back,3,"Feb 22, 1995 (24)",,"1,82m",right,€250k,2020
461,Alibek Kasym,Kyzyl-Zhar SK Petropavlovsk,Centre-Back,6,"May 27, 1998 (21)",,"1,93m",right,€250k,2020
462,Sergey Bugriev,Kyzyl-Zhar SK Petropavlovsk,Centre-Back,-,"Mar 16, 1998 (21)",,"1,97m",right,€200k,2020
463,Valeriy Karshakevich,Kyzyl-Zhar SK Petropavlovsk,Centre-Back,5,"Feb 15, 1988 (31)",,"1,93m",left,€100k,2020
464,Erasyl Seitkanov,Kyzyl-Zhar SK Petropavlovsk,Centre-Back,26,"Jun 10, 1996 (23)",,"1,77m",right,€75k,2020
465,Vsevolod Koloda,Kyzyl-Zhar SK Petropavlovsk,Centre-Back,-,"Jul 20, 2000 (19)",,"1,92m",right,€25k,2020
466,Zharkyn Mukushev,Kyzyl-Zhar SK Petropavlovsk,Centre-Back,-,"Mar 10, 2002 (17)",,-,right,-,2020
467,Miras Zhenis,Kyzyl-Zhar SK Petropavlovsk,Centre-Back,-,"Nov 30, 2002 (17)",,"1,83m",right,-,2020
468,Yuriy Bushman,Kyzyl-Zhar SK Petropavlovsk,Left-Back,8,"May 14, 1990 (29)",,"1,78m",left,€300k,2020
469,Ildar Aitov,Kyzyl-Zhar SK Petropavlovsk,Left-Back,40,"Mar 2, 1990 (29)",,"1,74m",both,€250k,2020
470,Danil Melnichenko,Kyzyl-Zhar SK Petropavlovsk,Left-Back,-,"Jul 27, 2002 (17)",,-,right,-,2020
471,Dmitriy Schmidt,Kyzyl-Zhar SK Petropavlovsk,Right-Back,15,"Nov 17, 1993 (26)",,"1,75m",right,€700k,2020
472,Ruslan Esimov,Kyzyl-Zhar SK Petropavlovsk,Right-Back,25,"Apr 28, 1990 (29)",,"1,82m",right,€400k,2020
473,Viktor Gunchenko,Kyzyl-Zhar SK Petropavlovsk,Right-Back,20,"Aug 25, 1994 (25)",,"1,80m",right,€300k,2020
474,Nikita Kovshov,Kyzyl-Zhar SK Petropavlovsk,Right-Back,-,"Aug 7, 2000 (19)",,-,right,-,2020
475,Moussa Koné,Kyzyl-Zhar SK Petropavlovsk,Defensive Midfield,12,"Feb 12, 1990 (29)",,"1,82m",right,€300k,2020
476,Altynbek Saparov,Kyzyl-Zhar SK Petropavlovsk,Defensive Midfield,23,"Apr 26, 1995 (24)",,"1,74m",right,€200k,2020
477,Maksym Drachenko,Kyzyl-Zhar SK Petropavlovsk,Central Midfield,7,"Jan 28, 1990 (29)",,"1,80m",right,€450k,2020
478,Pablo Podio,Kyzyl-Zhar SK Petropavlovsk,Central Midfield,19,"Aug 7, 1989 (30)",,"1,80m",left,€425k,2020
479,Adil Imanov,Kyzyl-Zhar SK Petropavlovsk,Left Midfield,-,"May 23, 2000 (19)",,-,right,-,2020
480,Shota Grigalashvili,Kyzyl-Zhar SK Petropavlovsk,Attacking Midfield,10,"Jun 21, 1986 (33)",,"1,77m",both,€400k,2020
481,Dmitri Savchenko,Kyzyl-Zhar SK Petropavlovsk,Attacking Midfield,-,"Jun 9, 2001 (18)",,"1,81m",right,€50k,2020
482,Karen Dzhanunts,Kyzyl-Zhar SK Petropavlovsk,Attacking Midfield,-,"Jun 9, 2000 (19)",,"1,67m",right,-,2020
483,Meyrkhan Tolebay,Kyzyl-Zhar SK Petropavlovsk,Attacking Midfield,-,"Aug 22, 2000 (19)",,"1,74m",right,-,2020
484,Ivan Ivashin,Kyzyl-Zhar SK Petropavlovsk,Attacking Midfield,-,"May 11, 2002 (17)",,-,right,-,2020
485,Almas Izmaylov,Kyzyl-Zhar SK Petropavlovsk,Left Winger,-,"Jan 30, 2002 (17)",,"1,79m",right,-,2020
486,Darko Zoric,Kyzyl-Zhar SK Petropavlovsk,Right Winger,28,"Sep 12, 1993 (26)",,"1,89m",left,€700k,2020
487,Pavel Yakovlev,Kyzyl-Zhar SK Petropavlovsk,Right Winger,-,"Apr 7, 1991 (28)",,"1,80m",right,€500k,2020
488,Carlos Fonseca,Kyzyl-Zhar SK Petropavlovsk,Right Winger,-,"Aug 23, 1987 (32)",,"1,80m",left,€400k,2020
489,Danilo Alves,Kyzyl-Zhar SK Petropavlovsk,Centre-Forward,9,"Apr 11, 1991 (28)",,"1,87m",right,€600k,2020
490,Semir Smajlagic,Kyzyl-Zhar SK Petropavlovsk,Centre-Forward,-,"Sep 18, 1998 (21)",,"1,91m",right,€350k,2020
491,Nemanja Obradovic,Kyzyl-Zhar SK Petropavlovsk,Centre-Forward,14,"May 29, 1989 (30)",,"1,87m",right,€350k,2020
492,Artem Cheredinov,Kyzyl-Zhar SK Petropavlovsk,Centre-Forward,11,"Jul 17, 1998 (21)",,"1,82m",right,€250k,2020
493,Timur Muldinov,Kyzyl-Zhar SK Petropavlovsk,Centre-Forward,17,"Sep 19, 1993 (26)",,"1,80m",right,€200k,2020
494,Roman Chanturia,Kyzyl-Zhar SK Petropavlovsk,Centre-Forward,-,"Feb 9, 1996 (23)",,"1,83m",left,€150k,2020
495,Ernist Batyrkanov,Kyzyl-Zhar SK Petropavlovsk,Centre-Forward,27,"Feb 21, 1998 (21)",,"1,78m",right,€75k,2020
496,Maksim Skorykh,Kyzyl-Zhar SK Petropavlovsk,Centre-Forward,99,"Apr 20, 2000 (19)",,"1,94m",right,€50k,2020
497,Nurbolat Kalmenov,FK Atyrau,Goalkeeper,12,"Sep 15, 1990 (29)",,"1,88m",right,€150k,2020
498,Aram Hayrapetyan,FK Atyrau,Goalkeeper,77,"Nov 22, 1986 (33)",,"1,92m",right,€150k,2020
499,Vladimir Loginovskiy,FK Atyrau,Goalkeeper,1,"Oct 8, 1985 (34)",,"1,93m",right,€125k,2020
500,Nurasyl Tokhtarov,FK Atyrau,Goalkeeper,35,"Dec 14, 2000 (19)",,"1,83m",right,-,2020
501,Abilay Khayrolla,FK Atyrau,Defender,-,"Apr 21, 2001 (18)",,-,,-,2020
502,Viktor Dmitrenko,FK Atyrau,Centre-Back,27,"Apr 4, 1991 (28)",,"1,90m",right,€1.20m,2020
503,Dmitriy Guzj,FK Atyrau,Centre-Back,33,"May 15, 1988 (31)",,"1,86m",left,€300k,2020
504,Dauren Mazhitov,FK Atyrau,Centre-Back,2,"Mar 3, 1996 (23)",,"1,83m",right,€250k,2020
505,Danijel Stojkovic,FK Atyrau,Centre-Back,28,"Aug 14, 1990 (29)",,"1,85m",right,€250k,2020
506,Adilbek Zhumakhanov,FK Atyrau,Centre-Back,4,"Dec 27, 2002 (17)",,"1,87m",right,€50k,2020
507,Bryan,FK Atyrau,Left-Back,15,"Mar 28, 1992 (27)",,"1,77m",left,€600k,2020
508,Kuanysh Kalmuratov,FK Atyrau,Left-Back,18,"Aug 27, 1996 (23)",,"1,78m",left,€600k,2020
509,Azat Ersalimov,FK Atyrau,Left-Back,17,"Jul 19, 1988 (31)",,"1,67m",both,€400k,2020
510,Alex Júnior,FK Atyrau,Left-Back,22,"Dec 5, 1993 (26)",,"1,83m",left,€225k,2020
511,Erasyl Amanzhol,FK Atyrau,Right-Back,14,"Jan 13, 1999 (20)",,"1,73m",right,€250k,2020
512,Gian Martins,FK Atyrau,Defensive Midfield,88,"Apr 2, 1993 (26)",,"1,84m",left,€450k,2020
513,Dauren Kayralliev,FK Atyrau,Defensive Midfield,20,"May 15, 1992 (27)",,"1,76m",right,€100k,2020
514,Donjet Shkodra,FK Atyrau,Central Midfield,90,"Apr 30, 1989 (30)",,"1,84m",right,€500k,2020
515,Rinat Dzhumatov,FK Atyrau,Central Midfield,7,"Oct 13, 1997 (22)",,"1,74m",right,€250k,2020
516,Rafail Ospanov,FK Atyrau,Central Midfield,5,"Nov 5, 1997 (22)",,"1,81m",right,€225k,2020
517,Solomon Udo,FK Atyrau,Central Midfield,-,"Jul 15, 1995 (24)",,"1,75m",right,€200k,2020
518,Zhaslan Kairkenov,FK Atyrau,Central Midfield,82,"Mar 27, 2000 (19)",,"1,75m",right,€150k,2020
519,Artak Dashyan,FK Atyrau,Central Midfield,11,"Nov 20, 1989 (30)",,"1,81m",right,€125k,2020
520,Vladimir Medved,FK Atyrau,Left Midfield,-,"Nov 4, 1999 (20)",,"1,80m",right,€100k,2020
521,Asylbek Seytkaliev,FK Atyrau,Attacking Midfield,21,"Feb 29, 1992 (27)",,"1,68m",right,-,2020
522,Aléx Bruno,FK Atyrau,Left Winger,29,"Oct 7, 1993 (26)",,"1,73m",right,€350k,2020
523,Aybolat Makuov,FK Atyrau,Left Winger,19,"Feb 16, 1997 (22)",,"1,77m",,€150k,2020
524,Aleksey Rodionov,FK Atyrau,Right Winger,9,"Mar 29, 1994 (25)",,"1,83m",right,€250k,2020
525,Mukagali Pangerey,FK Atyrau,Right Winger,-,"Feb 8, 2004 (15)",,"1,81m",right,-,2020
526,Petar Kunic,FK Atyrau,Centre-Forward,99,"Jul 15, 1993 (26)",,"1,89m",right,€350k,2020
527,Allef,FK Atyrau,Centre-Forward,-,"Nov 4, 1994 (25)",,"1,74m",right,€300k,2020
528,Piotr Grzelczak,FK Atyrau,Centre-Forward,10,"Mar 2, 1988 (31)",,"1,86m",right,€200k,2020
529,Sabit Tastanbekov,FK Atyrau,Centre-Forward,8,"Jun 12, 2000 (19)",,"1,74m",left,-,2020
530,Viktor Grabko,FK Atyrau,Centre-Forward,55,"Feb 28, 2000 (19)",,"1,86m",right,-,2020
531,Andrey Pasechenko,FK Turan,Goalkeeper,20,"Aug 9, 1987 (32)",,"1,80m",right,€200k,2020
532,Stanislav Pavlov,FK Turan,Goalkeeper,1,"May 30, 1994 (25)",,"1,93m",right,€100k,2020
533,Bekzhan Toktarbay,FK Turan,Goalkeeper,27,"Mar 22, 1997 (22)",,"1,86m",right,-,2020
534,Kayrat Zhakupbekov,FK Turan,Defender,-,"May 8, 2002 (17)",,-,,-,2020
535,Olzhas Kerimzhanov,FK Turan,Centre-Back,26,"May 16, 1989 (30)",,"1,89m",right,€500k,2020
536,Nurlan Dairov,FK Turan,Centre-Back,3,"Jun 26, 1995 (24)",,"1,81m",right,€350k,2020
537,Yevgen Smirnov,FK Turan,Centre-Back,4,"Apr 16, 1993 (26)",,"1,89m",right,€300k,2020
538,Tamirlan Kozubaev,FK Turan,Centre-Back,-,"Jul 1, 1994 (25)",,"1,86m",left,€275k,2020
539,Lionel Adams,FK Turan,Centre-Back,2,"Aug 9, 1994 (25)",,"1,92m",left,€150k,2020
540,Aleksandr Chizh,FK Turan,Centre-Back,25,"Feb 10, 1997 (22)",,"1,85m",right,€150k,2020
541,Kasymzhan Taipov,FK Turan,Centre-Back,15,"Feb 19, 1995 (24)",,"1,80m",right,€25k,2020
542,Gafurzhan Nazarov,FK Turan,Centre-Back,6,"Aug 22, 1996 (23)",,"1,88m",right,-,2020
543,Kuanysh Kalmuratov,FK Turan,Left-Back,-,"Aug 27, 1996 (23)",,"1,78m",left,€600k,2020
544,Stefan Zivkovic,FK Turan,Left-Back,22,"Jun 1, 1990 (29)",,"1,84m",left,€300k,2020
545,Ermek Kuantaev,FK Turan,Right-Back,13,"Oct 13, 1990 (29)",,"1,74m",both,€600k,2020
546,Andrey Zaleskiy,FK Turan,Right-Back,31,"Jan 20, 1991 (28)",,"1,80m",right,€200k,2020
547,Bekzat Beysenov,FK Turan,Defensive Midfield,8,"Feb 18, 1987 (32)",,"1,82m",right,€150k,2020
548,Elsuyer Alpysbay,FK Turan,Defensive Midfield,-,"Sep 1, 2000 (19)",,"1,75m",,-,2020
549,Branislav Jankovic,FK Turan,Central Midfield,14,"Feb 8, 1992 (27)",,"1,82m",right,€500k,2020
550,Yevgen Chumak,FK Turan,Central Midfield,-,"Aug 25, 1995 (24)",,"1,82m",left,€275k,2020
551,Farkhat Musabekov,FK Turan,Central Midfield,-,"Jan 3, 1994 (25)",,"1,75m",both,€200k,2020
552,Nurgaini Buribaev,FK Turan,Central Midfield,23,"Aug 20, 2002 (17)",,"1,75m",left,€25k,2020
553,Shynbolat Maksymkhan,FK Turan,Central Midfield,7,"Feb 8, 1993 (26)",,"1,78m",right,-,2020
554,Nikita Bocharov,FK Turan,Attacking Midfield,69,"Jun 12, 1992 (27)",,"1,84m",right,€700k,2020
555,Milan Stojanovic,FK Turan,Attacking Midfield,24,"May 10, 1988 (31)",,"1,84m",left,€600k,2020
556,Pavel Deobald,FK Turan,Attacking Midfield,57,"Jun 25, 1990 (29)",,"1,76m",right,€250k,2020
557,Nurzhigit Smatov,FK Turan,Left Winger,47,"Jul 11, 1996 (23)",,"1,77m",right,€50k,2020
558,Bakdaulet Akbergen,FK Turan,Left Winger,-,"Oct 30, 2000 (19)",,"1,72m",left,-,2020
559,Aliyar Mukhammed,FK Turan,Left Winger,19,"Mar 20, 2001 (18)",,"1,90m",left,-,2020
560,Gani Suleymen,FK Turan,Left Winger,71,"Apr 22, 2002 (17)",,"1,68m",,-,2020
561,Mardan Tolebek,FK Turan,Right Winger,17,"Dec 18, 1990 (29)",,"1,74m",left,€500k,2020
562,Pavel Kriventsev,FK Turan,Right Winger,-,"Jan 16, 1996 (23)",,"1,79m",both,€300k,2020
563,Bekzhan Alipbekov,FK Turan,Right Winger,5,"May 17, 1990 (29)",,"1,72m",right,-,2020
564,Temirlan Amirov,FK Turan,Right Winger,9,"Apr 13, 1997 (22)",,"1,78m",right,-,2020
565,Asylzhan Abbas,FK Turan,Right Winger,11,"Jun 11, 1999 (20)",,"1,73m",both,-,2020
566,Dinmukhammed Omarov,FK Turan,Right Winger,70,"Feb 14, 2000 (19)",,"1,70m",,-,2020
567,Tanat Nuserbaev,FK Turan,Centre-Forward,10,"Jan 1, 1987 (32)",,"1,75m",right,€300k,2020
568,Samir Fazli,FK Turan,Centre-Forward,-,"Apr 22, 1991 (28)",,"1,85m",right,€150k,2020
569,Stanley,FK Turan,Centre-Forward,99,"Jun 25, 1999 (20)",,"1,82m",both,-,2020
570,Denis Kavlinov,Zhetysu Taldykorgan,Goalkeeper,70,"Jan 10, 1995 (24)",,"1,91m",right,€200k,2020
571,Andrey Shabanov,Zhetysu Taldykorgan,Goalkeeper,1,"Nov 17, 1986 (33)",,"1,84m",right,€150k,2020
572,Mikhail Golubnichiy,Zhetysu Taldykorgan,Goalkeeper,21,"Jan 31, 1995 (24)",,"1,88m",right,€150k,2020
573,Gleb Malinovskiy,Zhetysu Taldykorgan,Goalkeeper,16,"Oct 5, 2002 (17)",,"1,80m",,-,2020
574,Darkhan Myrzakhmetov,Zhetysu Taldykorgan,Defender,-,"Mar 21, 1999 (20)",,-,,-,2020
575,Rizvan Ablitarov,Zhetysu Taldykorgan,Centre-Back,55,"Apr 18, 1989 (30)",,"1,90m",left,€400k,2020
576,Rafkat Aslan,Zhetysu Taldykorgan,Centre-Back,14,"Feb 2, 1994 (25)",,"1,86m",right,€350k,2020
577,Temur Partsvaniya,Zhetysu Taldykorgan,Centre-Back,-,"Jul 6, 1991 (28)",,"1,89m",right,€300k,2020
578,Aleksandr Kislitsyn,Zhetysu Taldykorgan,Centre-Back,5,"Mar 8, 1986 (33)",,"1,89m",right,€300k,2020
579,Damir Dautov,Zhetysu Taldykorgan,Centre-Back,26,"Mar 3, 1990 (29)",,"1,87m",right,€250k,2020
580,Aliyu Abubakar,Zhetysu Taldykorgan,Centre-Back,20,"Jun 15, 1996 (23)",,"1,88m",right,€200k,2020
581,Andrey Shabaev,Zhetysu Taldykorgan,Centre-Back,27,"Feb 15, 1987 (32)",,"1,79m",right,€200k,2020
582,Rauan Orynbasar,Zhetysu Taldykorgan,Centre-Back,15,"Mar 1, 1998 (21)",,"1,84m",right,€100k,2020
583,Sanzhar Batyrkhanov,Zhetysu Taldykorgan,Centre-Back,3,"Nov 10, 1999 (20)",,"1,75m",right,€50k,2020
584,Philip Ipole,Zhetysu Taldykorgan,Centre-Back,12,"Jun 6, 2001 (18)",,"1,87m",right,€50k,2020
585,Maksim Chalkin,Zhetysu Taldykorgan,Centre-Back,4,"Mar 9, 1996 (23)",,"1,85m",right,€25k,2020
586,Kalizhan Ilyasov,Zhetysu Taldykorgan,Centre-Back,-,"Nov 5, 2000 (19)",,"1,90m",right,-,2020
587,Dilshat Musaev,Zhetysu Taldykorgan,Centre-Back,48,"Jan 9, 1995 (24)",,"1,76m",right,-,2020
588,Askhat Baltabekov,Zhetysu Taldykorgan,Left-Back,23,"Nov 6, 1993 (26)",,"1,75m",left,€50k,2020
589,Ilya Kolpachuk,Zhetysu Taldykorgan,Left-Back,59,"Oct 9, 1990 (29)",,"1,84m",right,-,2020
590,Mukhammad Eleusov,Zhetysu Taldykorgan,Left-Back,-,"Nov 22, 2001 (18)",,"1,79m",left,-,2020
591,Gabriel Enache,Zhetysu Taldykorgan,Right-Back,44,"Aug 18, 1990 (29)",,"1,74m",right,€500k,2020
592,Temirlan Adilkhanov,Zhetysu Taldykorgan,Right-Back,2,"Mar 28, 1994 (25)",,"1,80m",right,€125k,2020
593,Sanzhar Tusupbekov,Zhetysu Taldykorgan,Right-Back,-,"Sep 12, 2000 (19)",,-,,-,2020
594,Artjom Dmitrijev,Zhetysu Taldykorgan,Defensive Midfield,8,"Nov 14, 1988 (31)",,"1,88m",right,€450k,2020
595,Denis Poyarkov,Zhetysu Taldykorgan,Defensive Midfield,25,"Oct 16, 1989 (30)",,"1,78m",both,€300k,2020
596,Aslan Dzhanuzakov,Zhetysu Taldykorgan,Defensive Midfield,22,"Jan 6, 1993 (26)",,"1,70m",right,€100k,2020
597,Vladyslav Okhronchuk,Zhetysu Taldykorgan,Defensive Midfield,-,"Jul 14, 1997 (22)",,"1,90m",right,-,2020
598,Eldos Maratov,Zhetysu Taldykorgan,Midfielder,-,"Apr 20, 2000 (19)",,-,,-,2020
599,Madi Khaseyn,Zhetysu Taldykorgan,Defensive Midfield,88,"Dec 17, 2000 (19)",,"1,85m",right,-,2020
600,Adam Adakhadzhiev,Zhetysu Taldykorgan,Central Midfield,6,"Nov 23, 1998 (21)",,"1,76m",right,€150k,2020
601,Raul Dzhalilov,Zhetysu Taldykorgan,Attacking Midfield,10,"Jul 20, 1994 (25)",,"1,80m",left,€300k,2020
602,Tengiz Tsikaridze,Zhetysu Taldykorgan,Attacking Midfield,-,"Dec 21, 1995 (24)",,"1,79m",left,€175k,2020
603,Aybar Aydarbekuly,Zhetysu Taldykorgan,Attacking Midfield,-,"Mar 2, 2002 (17)",,"1,73m",,-,2020
604,Akmal Bakhtiyarov,Zhetysu Taldykorgan,Left Winger,77,"Jun 2, 1998 (21)",,"1,69m",right,€200k,2020
605,Ravil Atykhanov,Zhetysu Taldykorgan,Left Winger,67,"Nov 25, 1999 (20)",,"1,75m",left,-,2020
606,Ugochukwu Oduenyi,Zhetysu Taldykorgan,Right Winger,-,"Feb 3, 1996 (23)",,"1,93m",left,€50k,2020
607,Aslan Adil,Zhetysu Taldykorgan,Right Winger,7,"Jan 13, 1998 (21)",,"1,74m",right,-,2020
608,Nurbergen Nurbol,Zhetysu Taldykorgan,Right Winger,17,"Dec 26, 2000 (19)",,"1,75m",right,-,2020
609,Bauyrzhan Turysbek,Zhetysu Taldykorgan,Centre-Forward,99,"Oct 15, 1991 (28)",,"1,81m",right,€1.00m,2020
610,Aybar Zhaksylykov,Zhetysu Taldykorgan,Centre-Forward,9,"Jul 24, 1997 (22)",,"1,84m",right,€350k,2020
611,Edige Oralbay,Zhetysu Taldykorgan,Centre-Forward,11,"Mar 11, 1997 (22)",,"1,84m",right,€100k,2020
612,Dias Kalybaev,Zhetysu Taldykorgan,Centre-Forward,29,"Aug 25, 1999 (20)",,"1,85m",left,-,2020
613,Aleksey Mikhaylov,Zhetysu Taldykorgan,Centre-Forward,79,"Jul 21, 2001 (18)",,"1,82m",both,-,2020
