,Player,Club,Position,Number,Date of Birth,Height,Foot,Joined,Market Value,Season
446,Grigoriy Dubkov,Shakhter Karaganda,Defensive Midfield,15,"Nov 22, 1990 (24)",,"1,85m",right,-,2015
447,Timur Ospanov,Shakhter Karaganda,Midfielder,51,"Aug 5, 1996 (18)",,"1,82m",,-,2015
448,Maksat Bayzhanov,Shakhter Karaganda,Central Midfield,11,"Aug 6, 1984 (30)",,"1,80m",right,€300k,2015
449,Stefan Zosak,Shakhter Karaganda,Central Midfield,18,"Apr 3, 1984 (30)",,"1,74m",right,€225k,2015
450,Moshtagh Yaghoubi,Shakhter Karaganda,Central Midfield,97,"Nov 8, 1994 (20)",,"1,78m",right,€150k,2015
451,Kuanysh Ermekov,Shakhter Karaganda,Right Midfield,44,"Apr 14, 1994 (20)",,"1,81m",right,-,2015
452,Desley Ubbink,Shakhter Karaganda,Attacking Midfield,7,"Jun 15, 1993 (21)",,"1,83m",right,€200k,2015
453,Vladislav Vasiljev,Shakhter Karaganda,Attacking Midfield,88,"Apr 10, 1997 (17)",,"1,76m",left,-,2015
454,Erfan Zeneli,Shakhter Karaganda,Left Winger,10,"Dec 28, 1986 (28)",,"1,70m",right,€350k,2015
455,Aybar Nurybekov,Shakhter Karaganda,Right Winger,17,"Aug 29, 1992 (22)",,"1,72m",right,€150k,2015
456,Sergey Vetrov,Shakhter Karaganda,Right Winger,16,"Nov 11, 1994 (20)",,"1,82m",right,-,2015
457,Marko Simonovski,Shakhter Karaganda,Centre-Forward,-,"Jan 2, 1992 (22)",,"1,85m",right,€250k,2015
458,Andrey Finonchenko,Shakhter Karaganda,Centre-Forward,14,"Jun 21, 1982 (32)",,"1,77m",right,€200k,2015
459,Filip Serecin,Shakhter Karaganda,Centre-Forward,89,"Oct 4, 1989 (25)",,"1,84m",right,€150k,2015
460,Aydos Tattybaev,Shakhter Karaganda,Centre-Forward,9,"Apr 26, 1990 (24)",,"1,86m",right,-,2015
461,Vyacheslav Putintsev,Shakhter Karaganda,Centre-Forward,71,"Sep 25, 1997 (17)",,"1,74m",right,-,2015
462,Oralkhan Omirtaev,Shakhter Karaganda,Centre-Forward,98,"Jul 16, 1998 (16)",,"1,87m",right,-,2015
