,Player,Club,Position,Number,Date of Birth,Height,Foot,Joined,Market Value,Season
456,Sergey Pak,FK Taraz,Midfielder,-,"Oct 3, 1973 (28)",,-,,-,2002
457,Evgeniy Kim,FK Taraz,Midfielder,-,"Feb 4, 1980 (21)",,-,,-,2002
458,Dauren Otepbergenov,FK Taraz,Midfielder,-,"Feb 5, 1984 (17)",,"1,76m",,-,2002
459,Dilmurad Nazarov,FK Taraz,Left Winger,-,"Apr 12, 1976 (25)",,"1,75m",,-,2002
460,Ruslan Burdeynyi,FK Taraz,Striker,-,"Jul 29, 1980 (21)",,-,,-,2002
461,Vyacheslav Pryanishnikov,FK Taraz,Striker,-,"Aug 4, 1976 (25)",,-,,-,2002
462,Kairat Aubakirov,FK Taraz,Centre-Forward,-,"Mar 8, 1971 (30)",,"1,80m",,-,2002
463,Anvar Anarmetov,FK Taraz,Striker,-,"Nov 5, 1983 (18)",,"1,70m",,-,2002
464,Samat Derbisbaev,FK Taraz,Striker,-,"Jan 16, 1973 (28)",,"1,69m",,-,2002
465,Nikolay Kalyabin,Vostok Oskemen,Goalkeeper,-,"Dec 7, 1969 (32)",,"1,89m",,-,2002
466,Gennadiy Kirik,Vostok Oskemen,Goalkeeper,-,"Oct 28, 1975 (26)",,"1,89m",,-,2002
467,Kostyantyn Lemishko,Vostok Oskemen,Defender,-,"May 8, 1974 (27)",,"1,69m",,-,2002
468,Andrey Afelchenko,Vostok Oskemen,Defender,-,"Jul 2, 1968 (33)",,"1,78m",,-,2002
469,Sergey Konovalenko,Vostok Oskemen,Defender,-,"Sep 2, 1974 (27)",,"1,74m",,-,2002
470,Youssef Meskini,Vostok Oskemen,Defender,-,"May 4, 1975 (26)",,"1,86m",,-,2002
471,Roman Pulter,Vostok Oskemen,Defender,-,"Nov 14, 1978 (23)",,"1,77m",,-,2002
472,Igor Chesnokov,Vostok Oskemen,Defender,-,"Feb 3, 1972 (29)",,"1,71m",,-,2002
473,Pavel Yakupov,Vostok Oskemen,Defender,-,"Aug 18, 1978 (23)",,"1,76m",,-,2002
474,Eugen Galca,Vostok Oskemen,Defender,-,"Dec 7, 1976 (25)",,"1,74m",,-,2002
475,Ramiz Allakhverdiev,Vostok Oskemen,Defender,-,"Apr 12, 1980 (21)",,-,,-,2002
476,Aurel Nelipovschi,Vostok Oskemen,Defender,-,"May 7, 1977 (24)",,-,,-,2002
477,Sergey Saliy,Vostok Oskemen,Defender,-,"Dec 6, 1967 (34)",,"1,73m",,-,2002
478,Renat Abdulin,Vostok Oskemen,Centre-Back,-,"Apr 14, 1982 (19)",,"1,85m",right,-,2002
479,Dinu Caras,Vostok Oskemen,Midfielder,-,"May 2, 1974 (27)",,-,,-,2002
480,Pavel Evteev,Vostok Oskemen,Defensive Midfield,-,"Jun 28, 1967 (34)",,"1,77m",,-,2002
481,Oleg Soimu,Vostok Oskemen,Midfielder,-,"Oct 1, 1975 (26)",,-,,-,2002
482,Talgat Baysufinov,Vostok Oskemen,Defensive Midfield,-,"Sep 4, 1968 (33)",,"1,84m",,-,2002
483,Daulet Nurasylov,Vostok Oskemen,Midfielder,-,"Nov 3, 1984 (17)",,"1,74m",,-,2002
484,Rinat Aizatullov,Vostok Oskemen,Midfielder,-,"Dec 3, 1978 (23)",,"1,70m",,-,2002
485,Andrey Matytsin,Vostok Oskemen,Midfielder,-,"Jan 14, 1979 (22)",,"1,80m",,-,2002
486,Kuanysh Sadykov,Vostok Oskemen,Midfielder,-,"May 19, 1980 (21)",,"1,77m",,-,2002
487,Pavel Udalov,Vostok Oskemen,Centre-Forward,-,"Jan 25, 1983 (18)",,"1,82m",right,-,2002
488,Aleksandr Antropov,Vostok Oskemen,Striker,-,"Jul 20, 1973 (28)",,"1,76m",,-,2002
489,Kostyantyn Shevchenko,Batys Uralsk,Goalkeeper,-,"Apr 12, 1979 (22)",,"1,80m",,-,2002
490,Eduard Stolboviy,Batys Uralsk,Goalkeeper,-,"May 5, 1972 (29)",,"1,88m",,-,2002
491,Sergey Maslenov,Batys Uralsk,Defender,-,"Apr 25, 1974 (27)",,-,,-,2002
492,Paata Gamtsemlidze,Batys Uralsk,Defender,-,"Jan 6, 1974 (27)",,"1,76m",,-,2002
493,Daniyar Mikhramov,Batys Uralsk,Defender,-,"Feb 9, 1984 (17)",,-,,-,2002
494,Vladimir Redkin,Batys Uralsk,Defender,-,"Jan 6, 1978 (23)",,-,,-,2002
495,Mukhan Baskhanbaev,Batys Uralsk,Defender,-,"Jan 31, 1981 (20)",,-,,-,2002
496,Ruslan Kulzhabaev,Batys Uralsk,Defender,-,"Apr 3, 1980 (21)",,-,,-,2002
497,Stanislav Markovskiy,Batys Uralsk,Defender,-,"Mar 22, 1982 (19)",,-,,-,2002
498,Tolegen Tyumenev,Batys Uralsk,Defender,-,"Dec 13, 1978 (23)",,"1,81m",,-,2002
499,Aleksey Mikhailyuk,Batys Uralsk,Right-Back,-,"Jul 23, 1982 (19)",,"1,76m",right,-,2002
500,Mikhail Konopelko,Batys Uralsk,Midfielder,-,"Sep 9, 1973 (28)",,-,,-,2002
501,Bakhva Ambidze,Batys Uralsk,Midfielder,-,"Dec 4, 1967 (34)",,"1,81m",,-,2002
502,Aleksandr Sedov,Batys Uralsk,Midfielder,-,"Feb 5, 1976 (25)",,"1,80m",,-,2002
503,Denis Bachurin,Batys Uralsk,Midfielder,-,"May 1, 1984 (17)",,"1,74m",,-,2002
504,Kairat Baymakhanov,Batys Uralsk,Midfielder,-,"Mar 30, 1981 (20)",,"1,78m",,-,2002
505,Vitaliy Buyakov,Batys Uralsk,Midfielder,-,"Feb 25, 1981 (20)",,-,,-,2002
506,Anton Nazarikov,Batys Uralsk,Midfielder,-,"Jul 2, 1980 (21)",,"1,76m",,-,2002
507,Manar Nuftiev,Batys Uralsk,Midfielder,-,"Mar 9, 1972 (29)",,-,,-,2002
508,Ruslan Silin,Batys Uralsk,Midfielder,-,"Mar 3, 1981 (20)",,"1,75m",,-,2002
509,Kakhaber Gogoladze,Batys Uralsk,Centre-Forward,-,"Feb 4, 1968 (33)",,"1,81m",,-,2002
510,Vyacheslav Kholosha,Batys Uralsk,Striker,-,"Jun 15, 1972 (29)",,"1,86m",,-,2002
511,Artur Avakyants,Batys Uralsk,Striker,-,"Sep 30, 1972 (29)",,"1,71m",,-,2002
512,Anatoliy Vishnichenko,Batys Uralsk,Striker,-,"Apr 20, 1975 (26)",,"1,92m",,-,2002
513,Sergey Danilov,Batys Uralsk,Striker,-,"Nov 17, 1984 (17)",,"1,76m",,-,2002
514,Roman Lukin,Batys Uralsk,Striker,-,"Dec 12, 1979 (22)",,"1,78m",,-,2002
515,Aleksandr Maksimenko,Batys Uralsk,Striker,-,"Apr 2, 1974 (27)",,"1,75m",,-,2002
516,Aleksey Yashchenko,Batys Uralsk,Striker,-,"Jul 31, 1983 (18)",,-,,-,2002
