,Player,Club,Position,Number,Date of Birth,Height,Foot,Joined,Market Value,Season
444,Nauryzbek Zhagorov,FK Atyrau,Central Midfield,14,"Mar 1, 1998 (23)",,"1,77m",right,€100k,2022
445,Ersultan Kaldybekov,FK Atyrau,Central Midfield,20,"Jan 12, 2002 (19)",,"1,85m",both,€50k,2022
446,Demir Imeri,FK Atyrau,Attacking Midfield,10,"Oct 27, 1995 (26)",,"1,75m",right,€225k,2022
447,Igor Stasevich,FK Atyrau,Left Winger,22,"Oct 21, 1985 (36)",,"1,80m",right,€100k,2022
448,Evgeniy Kozlov,FK Atyrau,Right Winger,11,"Feb 4, 1995 (26)",,"1,78m",left,€350k,2022
449,Florijan Kadriu,FK Atyrau,Right Winger,29,"Sep 30, 1995 (26)",,"1,69m",right,€125k,2022
450,Mukagali Pangerey,FK Atyrau,Right Winger,-,"Feb 8, 2004 (17)",,"1,81m",right,€50k,2022
451,Karim Smykov,FK Atyrau,Right Winger,45,"Jul 21, 2002 (19)",,"1,80m",right,-,2022
452,Oralkhan Omirtaev,FK Atyrau,Centre-Forward,17,"Jul 16, 1998 (23)",,"1,87m",right,€300k,2022
453,Maksym Degtyarov,FK Atyrau,Centre-Forward,79,"May 30, 1993 (28)",,"1,85m",right,€250k,2022
454,Nsungusi Effiong,FK Atyrau,Centre-Forward,9,"Nov 4, 1999 (22)",,"1,95m",left,€200k,2022
455,Nikita Chagrov,Okzhetpes Kokshetau,Goalkeeper,13,"Apr 24, 1995 (26)",,"2,01m",both,€200k,2022
456,Vyacheslav Grab,Okzhetpes Kokshetau,Goalkeeper,1,"Sep 21, 1993 (28)",,"1,91m",right,€150k,2022
457,Aleksandr Dovgal,Okzhetpes Kokshetau,Goalkeeper,75,"Aug 7, 2000 (21)",,"1,94m",right,€75k,2022
458,Yaroslav Baginskiy,Okzhetpes Kokshetau,Goalkeeper,35,"Oct 3, 1987 (34)",,"1,85m",right,€50k,2022
459,Aleksey Tataev,Okzhetpes Kokshetau,Centre-Back,4,"Oct 8, 1998 (23)",,"1,85m",right,€800k,2022
460,Dmytro Ryzhuk,Okzhetpes Kokshetau,Centre-Back,5,"Apr 5, 1992 (29)",,"1,84m",right,€200k,2022
461,Niyaz Idrisov,Okzhetpes Kokshetau,Centre-Back,15,"Jul 21, 1999 (22)",,"1,84m",right,€25k,2022
462,Ivan Tsyupa,Okzhetpes Kokshetau,Left-Back,93,"Jun 25, 1993 (28)",,"1,82m",left,€250k,2022
463,Sagi Sovet,Okzhetpes Kokshetau,Left-Back,18,"Mar 15, 2000 (21)",,"1,75m",left,€200k,2022
464,Nikita Gubarev,Okzhetpes Kokshetau,Left-Back,21,"Apr 17, 2004 (17)",,"1,86m",left,-,2022
465,Samat Shamshi,Okzhetpes Kokshetau,Right-Back,14,"Feb 5, 1996 (25)",,"1,78m",right,€200k,2022
466,Viktor Gunchenko,Okzhetpes Kokshetau,Right-Back,8,"Aug 25, 1994 (27)",,"1,80m",right,€150k,2022
467,Beksultan Shamshi,Okzhetpes Kokshetau,Right-Back,6,"Oct 8, 2000 (21)",,"1,78m",right,€75k,2022
468,Ivan Brikner,Okzhetpes Kokshetau,Central Midfield,44,"Jun 30, 1993 (28)",,"1,84m",left,€400k,2022
469,Maksym Drachenko,Okzhetpes Kokshetau,Central Midfield,7,"Jan 28, 1990 (31)",,"1,80m",right,€200k,2022
470,Meyrambek Kalmyrza,Okzhetpes Kokshetau,Central Midfield,16,"Dec 15, 2002 (19)",,"1,84m",left,€100k,2022
471,Beksultan Amangeldy,Okzhetpes Kokshetau,Central Midfield,27,"Jun 11, 1997 (24)",,"1,73m",right,€75k,2022
472,Adil Battalov,Okzhetpes Kokshetau,Central Midfield,10,"Oct 16, 1999 (22)",,"1,75m",right,€50k,2022
473,Aleksandr Dzhigero,Okzhetpes Kokshetau,Left Midfield,49,"Apr 15, 1996 (25)",,"1,73m",right,€250k,2022
474,Srdjan Dimitrov,Okzhetpes Kokshetau,Attacking Midfield,20,"Jul 28, 1992 (29)",,"1,75m",right,€250k,2022
475,Benjamin Tatar,Okzhetpes Kokshetau,Left Winger,94,"May 18, 1994 (27)",,"1,80m",right,€800k,2022
476,Mardan Tolebek,Okzhetpes Kokshetau,Right Winger,77,"Dec 18, 1990 (31)",,"1,74m",left,€125k,2022
477,Dauren Zhumat,Okzhetpes Kokshetau,Right Winger,71,"Mar 2, 1999 (22)",,"1,72m",right,€100k,2022
478,Ruslan Bolov,Okzhetpes Kokshetau,Centre-Forward,88,"May 7, 1994 (27)",,"1,82m",right,€200k,2022
479,Shokhan Abzalov,Okzhetpes Kokshetau,Centre-Forward,9,"Sep 11, 1993 (28)",,"1,82m",right,€125k,2022
480,Samat Sarsenov,Okzhetpes Kokshetau,Centre-Forward,11,"Aug 19, 1996 (25)",,"1,84m",right,€125k,2022
481,Zhasulan Moldakaraev,Okzhetpes Kokshetau,Centre-Forward,17,"May 7, 1987 (34)",,"1,80m",right,€100k,2022
482,Sanat Zhumakhanov,Okzhetpes Kokshetau,Centre-Forward,30,"Jan 30, 1988 (33)",,"1,85m",right,€100k,2022
483,Nurimzhan Salaydin,Kaysar Kyzylorda,Goalkeeper,34,"Oct 27, 1995 (26)",,"1,79m",right,€125k,2022
484,Stefan Sicaci,Kaysar Kyzylorda,Goalkeeper,88,"Sep 8, 1988 (33)",,"1,96m",right,€75k,2022
485,Nurmat Sarsenov,Kaysar Kyzylorda,Goalkeeper,1,"Jan 19, 2003 (18)",,"1,91m",right,€50k,2022
486,Alibek Suleymen,Kaysar Kyzylorda,Defender,33,"Aug 4, 2001 (20)",,"1,81m",,-,2022
487,Vitaliy Pryndeta,Kaysar Kyzylorda,Centre-Back,18,"Feb 2, 1993 (28)",,"1,97m",right,€150k,2022
488,Abylaykhan Tolegenov,Kaysar Kyzylorda,Centre-Back,3,"Jul 13, 1992 (29)",,"1,84m",right,€50k,2022
489,Ben Zagrè,Kaysar Kyzylorda,Centre-Back,44,"Dec 31, 1998 (23)",,"1,87m",right,-,2022
490,João Pedro,Kaysar Kyzylorda,Centre-Back,99,"Jun 17, 1999 (22)",,"1,90m",left,-,2022
491,Prosper Mendy,Kaysar Kyzylorda,Left-Back,23,"Jun 7, 1996 (25)",,"1,86m",left,€200k,2022
492,Kuanysh Kalmuratov,Kaysar Kyzylorda,Left-Back,17,"Aug 27, 1996 (25)",,"1,78m",left,€175k,2022
493,Elisey Gorshunov,Kaysar Kyzylorda,Left-Back,21,"Jul 8, 2002 (19)",,"1,83m",left,€75k,2022
494,Adilet Kenesbek,Kaysar Kyzylorda,Right-Back,5,"Jan 5, 1996 (25)",,"1,80m",right,€125k,2022
495,Vladimir Ghinaitis,Kaysar Kyzylorda,Right-Back,47,"Mar 30, 1995 (26)",,"1,80m",both,€50k,2022
496,Goran Milojko,Kaysar Kyzylorda,Defensive Midfield,20,"Jan 5, 1994 (27)",,"1,89m",right,€275k,2022
497,Magzhan Baurzhan,Kaysar Kyzylorda,Defensive Midfield,6,"Feb 7, 2002 (19)",,"1,77m",right,€100k,2022
498,Geo Danny Ekra,Kaysar Kyzylorda,Defensive Midfield,55,"Jan 10, 1999 (22)",,"1,84m",right,€100k,2022
499,Dmitriy Borodin,Kaysar Kyzylorda,Central Midfield,9,"Jul 19, 1999 (22)",,"1,94m",right,€250k,2022
500,Vasiliy Sovpel,Kaysar Kyzylorda,Central Midfield,77,"Mar 23, 1999 (22)",,"1,86m",right,€250k,2022
501,Alibi Tuzakbaev,Kaysar Kyzylorda,Central Midfield,8,"Dec 8, 1999 (22)",,"1,80m",right,€125k,2022
502,Ruslan Sakhalbaev,Kaysar Kyzylorda,Attacking Midfield,13,"Jun 27, 1984 (37)",,"1,68m",right,€50k,2022
503,Didar Zhalmukan,Kaysar Kyzylorda,Left Winger,10,"May 22, 1996 (25)",,"1,73m",right,€250k,2022
504,Elzhas Altynbekov,Kaysar Kyzylorda,Right Winger,7,"Nov 22, 1993 (28)",,"1,80m",both,€125k,2022
505,Nikola Disic,Kaysar Kyzylorda,Centre-Forward,45,"Jul 8, 1998 (23)",,"1,93m",both,€150k,2022
506,Giorgi Bukhaidze,Kaysar Kyzylorda,Centre-Forward,27,"Dec 9, 1991 (30)",,"1,80m",right,€125k,2022
507,Orken Makhan,Kaysar Kyzylorda,Centre-Forward,29,"Jan 27, 1998 (23)",,"1,80m",right,€125k,2022
508,Bakdaulet Zulfikarov,Kaysar Kyzylorda,Centre-Forward,11,"Mar 11, 2001 (20)",,"1,82m",right,€50k,2022
509,Nurdaulet Amirbek,Kaysar Kyzylorda,Centre-Forward,14,"Dec 12, 2001 (20)",,"1,75m",right,€25k,2022
