,Player,Club,Position,Number,Date of Birth,Height,Foot,Joined,Market Value,Season
452,Cosmin Marginean,Okzhetpes Kokshetau,Right Midfield,-,"Nov 21, 1978 (28)",,"1,79m",right,-,2007
453,Ermek Nurgaliev,Okzhetpes Kokshetau,Right Midfield,-,"Aug 8, 1986 (20)",,"1,70m",right,-,2007
454,Gakhrymanberdy Chonkaew,Okzhetpes Kokshetau,Centre-Forward,-,"Oct 19, 1983 (23)",,"1,76m",right,-,2007
455,Nurbolat Maimakov,Okzhetpes Kokshetau,Centre-Forward,-,"Apr 27, 1982 (24)",,"1,73m",right,-,2007
456,Serik Dosmanbetov,Okzhetpes Kokshetau,Centre-Forward,-,"Mar 8, 1982 (24)",,"1,78m",right,-,2007
457,Denis Ledenev,Okzhetpes Kokshetau,Centre-Forward,-,"Dec 22, 1987 (19)",,"1,70m",both,-,2007
458,Rasim Guseinov,Okzhetpes Kokshetau,Centre-Forward,-,"Apr 21, 1983 (23)",,"1,72m",right,-,2007
459,Anton Oganesov,Okzhetpes Kokshetau,Striker,-,"May 31, 1980 (26)",,-,,-,2007
460,Vladimir Gurtuev,Okzhetpes Kokshetau,Striker,-,"Jul 2, 1971 (35)",,"1,82m",,-,2007
461,Timur Sangulia,Okzhetpes Kokshetau,Striker,-,"Jul 5, 1989 (17)",,-,,-,2007
462,Erzhan Kabylbekov,Okzhetpes Kokshetau,Striker,-,"Aug 10, 1989 (17)",,-,,-,2007
463,Aleksandr Galiev,Okzhetpes Kokshetau,Striker,-,"Sep 3, 1988 (18)",,-,,-,2007
464,Anatoliy Andreev,Okzhetpes Kokshetau,Striker,-,"Jun 12, 1989 (17)",,-,,-,2007
465,Aleksandr Mokin,FK Alma-Ata,Goalkeeper,-,"Jun 19, 1981 (25)",,"1,94m",right,-,2007
466,Andrey Shabanov,FK Alma-Ata,Goalkeeper,-,"Nov 17, 1986 (20)",,"1,84m",right,-,2007
467,Andrian Bogdan,FK Alma-Ata,Goalkeeper,-,"Aug 27, 1976 (30)",,"1,89m",right,-,2007
468,Vladimir Plotnikov,FK Alma-Ata,Goalkeeper,-,"Apr 3, 1986 (20)",,"1,91m",right,-,2007
469,Sergey Bragin,FK Alma-Ata,Goalkeeper,-,"May 4, 1989 (17)",,"1,86m",,-,2007
470,Andrey Volodin,FK Alma-Ata,Defender,-,"Apr 25, 1982 (24)",,-,,-,2007
471,Maksim Nosov,FK Alma-Ata,Defender,-,"Nov 19, 1976 (30)",,"1,90m",,-,2007
472,Rustam Zhakhanov,FK Alma-Ata,Defender,-,"Jun 25, 1987 (19)",,"1,87m",,-,2007
473,Sergey Yakushin,FK Alma-Ata,Defender,-,"Mar 8, 1989 (17)",,"1,80m",,-,2007
474,Arman Bolatbek,FK Alma-Ata,Defender,-,"Mar 2, 1986 (20)",,"1,80m",,-,2007
475,Ilya Vorotnikov,FK Alma-Ata,Centre-Back,-,"Feb 1, 1986 (20)",,"1,86m",right,-,2007
476,Aleksandr Kirov,FK Alma-Ata,Centre-Back,-,"Sep 4, 1984 (22)",,"1,88m",right,-,2007
477,Ivan Shevchenko,FK Alma-Ata,Centre-Back,-,"Sep 10, 1987 (19)",,"1,85m",right,-,2007
478,Evgeniy Klimov,FK Alma-Ata,Centre-Back,-,"Dec 21, 1985 (21)",,"1,86m",right,-,2007
479,Viktor Kovalev,FK Alma-Ata,Centre-Back,-,"Aug 25, 1980 (26)",,"1,90m",right,-,2007
480,Andrey Shabaev,FK Alma-Ata,Centre-Back,-,"Feb 15, 1987 (19)",,"1,79m",right,-,2007
481,Kairat Utabaev,FK Alma-Ata,Right-Back,-,"Jul 16, 1980 (26)",,"1,82m",both,-,2007
482,Bakyt Abuov,FK Alma-Ata,Right-Back,-,"Jan 24, 1989 (17)",,"1,77m",right,-,2007
483,Abzal Zhumabaev,FK Alma-Ata,Right-Back,3,"May 28, 1986 (20)",,"1,77m",right,-,2007
484,Andrey Travin,FK Alma-Ata,Defensive Midfield,-,"Apr 27, 1979 (27)",,"1,76m",left,-,2007
485,Evgeniy Kostrub,FK Alma-Ata,Defensive Midfield,-,"Aug 27, 1982 (24)",,"1,77m",right,-,2007
486,Kirill Shestakov,FK Alma-Ata,Defensive Midfield,-,"Jun 19, 1985 (21)",,"1,79m",right,-,2007
487,Telman Zununov,FK Alma-Ata,Midfielder,15,"Aug 17, 1989 (17)",,"1,74m",,-,2007
488,Sergey Larin,FK Alma-Ata,Central Midfield,-,"Jul 22, 1986 (20)",,"1,83m",right,-,2007
489,Marat Shakhmetov,FK Alma-Ata,Central Midfield,-,"Feb 6, 1989 (17)",,"1,82m",right,-,2007
490,Denis Rodionov,FK Alma-Ata,Central Midfield,-,"Jul 26, 1985 (21)",,"1,78m",both,-,2007
491,Dmitriy Byakov,FK Alma-Ata,Right Midfield,-,"Apr 9, 1978 (28)",,"1,76m",right,-,2007
492,Zhambyl Kukeev,FK Alma-Ata,Left Midfield,-,"Sep 20, 1988 (18)",,"1,77m",both,-,2007
493,Maksim Azovskiy,FK Alma-Ata,Attacking Midfield,18,"Jun 4, 1986 (20)",,"1,89m",right,-,2007
494,Victor Berco,FK Alma-Ata,Left Winger,-,"Apr 20, 1979 (27)",,"1,78m",right,-,2007
495,Bauyrzhan Dzholchiev,FK Alma-Ata,Right Winger,-,"May 8, 1990 (16)",,"1,90m",right,-,2007
496,Vadim Borovskiy,FK Alma-Ata,Right Winger,23,"Oct 30, 1986 (20)",,"1,72m",right,-,2007
497,Sergey Ostapenko,FK Alma-Ata,Centre-Forward,-,"Feb 23, 1986 (20)",,"1,85m",right,-,2007
498,Jafar Irismetov,FK Alma-Ata,Centre-Forward,-,"Aug 23, 1976 (30)",,"1,73m",right,-,2007
499,Sergey Gridin,FK Alma-Ata,Centre-Forward,-,"May 20, 1987 (19)",,"1,95m",right,-,2007
500,Aleksey Shapurin,FK Alma-Ata,Centre-Forward,-,"Sep 20, 1987 (19)",,"1,79m",right,-,2007
501,Daniar Kenzhekhanov,FK Alma-Ata,Centre-Forward,9,"Jan 20, 1983 (23)",,"1,88m",,-,2007
502,Vladimir Ivanov,FK Alma-Ata,Striker,20,"Feb 10, 1986 (20)",,"1,82m",,-,2007
503,Konstantin Aleynikov,FK Alma-Ata,Centre-Forward,21,"Aug 28, 1987 (19)",,"1,90m",,-,2007
504,Almat Bekbaev,Ordabasy Shymkent,Goalkeeper,-,"Jul 14, 1984 (22)",,"1,94m",right,-,2007
505,Oleg Voskoboynikov,Ordabasy Shymkent,Goalkeeper,-,"Jul 4, 1971 (35)",,-,,-,2007
506,Murat Mukashev,Ordabasy Shymkent,Goalkeeper,-,"Sep 18, 1982 (24)",,"1,80m",right,-,2007
507,Samat Otarbaev,Ordabasy Shymkent,Goalkeeper,-,"Feb 18, 1990 (16)",,"1,90m",right,-,2007
508,Sergey Maksimov,Ordabasy Shymkent,Defender,-,"Sep 8, 1982 (24)",,"1,82m",,-,2007
509,Gani Baymbetov,Ordabasy Shymkent,Defender,-,"Jan 26, 1986 (20)",,-,,-,2007
510,Robson Lino,Ordabasy Shymkent,Defender,-,"Oct 30, 1978 (28)",,-,,-,2007
511,Mukhtar Mukhtarov,Ordabasy Shymkent,Centre-Back,-,"Jan 6, 1986 (20)",,"1,88m",right,-,2007
512,Miram Sapanov,Ordabasy Shymkent,Centre-Back,-,"Mar 12, 1986 (20)",,"1,83m",right,-,2007
513,Aleksandar Trajkovic,Ordabasy Shymkent,Centre-Back,6,"Jan 16, 1981 (25)",,"1,87m",right,-,2007
514,Bakhit Gaynullin,Ordabasy Shymkent,Left-Back,-,"Sep 27, 1986 (20)",,"1,85m",left,-,2007
515,Sergey Kozyulin,Ordabasy Shymkent,Right-Back,-,"Aug 2, 1980 (26)",,"1,80m",right,-,2007
516,Dmitri Protorchin,Ordabasy Shymkent,Right-Back,-,"Jul 2, 1978 (28)",,"1,78m",right,-,2007
517,Eldar Abdrakhmanov,Ordabasy Shymkent,Right-Back,-,"Jan 16, 1987 (19)",,"1,75m",right,-,2007
518,Mikhail Lyubimkin,Ordabasy Shymkent,Right-Back,-,"Aug 26, 1983 (23)",,"1,88m",right,-,2007
519,Mateus,Ordabasy Shymkent,Midfielder,-,"Apr 9, 1988 (18)",,-,,-,2007
520,Eder,Ordabasy Shymkent,Midfielder,-,"Aug 3, 1984 (22)",,N/Am,N/A,-,2007
521,Andrey Arbekov,Ordabasy Shymkent,Midfielder,-,"Sep 12, 1986 (20)",,"1,80m",right,-,2007
522,Bekzat Beysenov,Ordabasy Shymkent,Defensive Midfield,-,"Feb 18, 1987 (19)",,"1,82m",right,-,2007
523,Malik Zhantleuov,Ordabasy Shymkent,Midfielder,-,"Feb 2, 1989 (17)",,"1,75m",,-,2007
524,Makhsat Shadmanov,Ordabasy Shymkent,Midfielder,-,"Dec 24, 1988 (18)",,-,,-,2007
525,Milan Lukic,Ordabasy Shymkent,Midfielder,24,"Sep 12, 1982 (24)",,"1,74m",,-,2007
526,Kuanysh Karakulov,Ordabasy Shymkent,Right Midfield,-,"Jun 20, 1977 (29)",,"1,73m",right,-,2007
527,Khasan Abdukarimov,Ordabasy Shymkent,Right Winger,-,"Mar 10, 1990 (16)",,"1,75m",right,-,2007
528,Dragan Djurdjevic,Ordabasy Shymkent,Centre-Forward,-,"Apr 18, 1981 (25)",,"1,93m",right,-,2007
529,Tanat Nuserbaev,Ordabasy Shymkent,Centre-Forward,-,"Jan 1, 1987 (19)",,"1,75m",right,-,2007
530,Evgeni Chikrizov,Ordabasy Shymkent,Centre-Forward,-,"Jul 30, 1990 (16)",,"1,81m",right,-,2007
531,Sanat Zhumakhanov,Ordabasy Shymkent,Centre-Forward,-,"Jan 30, 1988 (18)",,"1,85m",right,-,2007
532,Jovan Jovanovic,Ordabasy Shymkent,Centre-Forward,9,"Oct 2, 1985 (21)",,"1,88m",right,-,2007
533,Dmitriy Dralov,Irtysh Pavlodar,Goalkeeper,-,"Jun 22, 1984 (22)",,"1,87m",,-,2007
534,Daniil Rikhard,Irtysh Pavlodar,Goalkeeper,-,"Feb 27, 1974 (32)",,"1,90m",right,-,2007
535,Anton Tsirin,Irtysh Pavlodar,Goalkeeper,-,"Aug 10, 1987 (19)",,"1,98m",right,-,2007
536,Erdos Kazybekov,Irtysh Pavlodar,Defender,-,"Nov 24, 1986 (20)",,"1,81m",,-,2007
537,Ruslan Gumar,Irtysh Pavlodar,Defender,-,"Nov 18, 1973 (33)",,"1,81m",,-,2007
538,Kuat Rakhimzhanov,Irtysh Pavlodar,Defender,-,"Mar 10, 1987 (19)",,"1,81m",right,-,2007
539,Aleksey Sorokin,Irtysh Pavlodar,Defender,-,"Apr 29, 1985 (21)",,"1,75m",,-,2007
540,Dmitriy Pyatibratov,Irtysh Pavlodar,Centre-Back,-,"May 24, 1976 (30)",,"1,85m",left,-,2007
541,Vladislav Chernyshov,Irtysh Pavlodar,Centre-Back,-,"Mar 16, 1981 (25)",,"1,86m",right,-,2007
542,Yuriy Kolomyts,Irtysh Pavlodar,Centre-Back,-,"Apr 30, 1979 (27)",,"1,81m",left,-,2007
543,Sergey Savvin,Irtysh Pavlodar,Centre-Back,-,"Apr 25, 1987 (19)",,"1,87m",right,-,2007
544,Dimitar Nakov,Irtysh Pavlodar,Left-Back,-,"Oct 18, 1980 (26)",,"1,84m",left,-,2007
545,Vyacheslav Sobolev,Irtysh Pavlodar,Right-Back,-,"Oct 13, 1984 (22)",,"1,69m",both,-,2007
546,Sergey Ivanov,Irtysh Pavlodar,Central Midfield,-,"May 30, 1980 (26)",,"1,78m",right,-,2007
547,Konstantin Zotov,Irtysh Pavlodar,Central Midfield,-,"Jan 14, 1986 (20)",,"1,80m",right,-,2007
548,Rinat Khasenov,Irtysh Pavlodar,Central Midfield,-,"May 8, 1987 (19)",,"1,78m",right,-,2007
549,Aleksandr Andreev,Irtysh Pavlodar,Central Midfield,-,"Sep 9, 1986 (20)",,"1,79m",right,-,2007
550,Vladimir Noskov,Irtysh Pavlodar,Central Midfield,-,"Jan 28, 1986 (20)",,"1,77m",right,-,2007
551,Dobrin Orlovski,Irtysh Pavlodar,Left Midfield,-,"Aug 22, 1981 (25)",,"1,78m",left,-,2007
552,Dmitri Parkhamchuk,Irtysh Pavlodar,Attacking Midfield,-,"Mar 7, 1987 (19)",,"1,80m",right,-,2007
553,Eduard Ratnikov,Irtysh Pavlodar,Attacking Midfield,30,"Sep 13, 1983 (23)",,"1,83m",right,-,2007
554,Konstantin Zarechnyi,Irtysh Pavlodar,Left Winger,-,"Feb 14, 1984 (22)",,"1,79m",both,-,2007
555,Pavel Shabalin,Irtysh Pavlodar,Right Winger,-,"Oct 23, 1988 (18)",,"1,72m",right,-,2007
556,Aleksey Shakin,Irtysh Pavlodar,Right Winger,-,"Aug 6, 1984 (22)",,"1,78m",right,-,2007
557,Murat Tleshev,Irtysh Pavlodar,Centre-Forward,-,"Apr 18, 1980 (26)",,"1,88m",right,-,2007
558,Didarklych Urazov,Irtysh Pavlodar,Striker,-,"Feb 27, 1977 (29)",,"1,68m",,-,2007
559,Gleb Maltsev,Irtysh Pavlodar,Centre-Forward,-,"Mar 7, 1988 (18)",,"1,87m",right,-,2007
560,Georgi Daskalov,Irtysh Pavlodar,Centre-Forward,-,"Aug 3, 1981 (25)",,"1,88m",right,-,2007
561,Vitaliy Goloveshkin,Irtysh Pavlodar,Centre-Forward,-,"Nov 10, 1989 (17)",,"1,79m",right,-,2007
