,Player,Club,Position,Number,Date of Birth,Height,Foot,Joined,Market Value,Season
449,Darko Zoric,Qyzyljar Petropavlovsk,Right Winger,28,"Sep 12, 1993 (27)",,"1,89m",left,€400k,2021
450,Pavel Yakovlev,Qyzyljar Petropavlovsk,Right Winger,10,"Apr 7, 1991 (29)",,"1,80m",right,€250k,2021
451,Evgeniy Kozlov,Qyzyljar Petropavlovsk,Right Winger,77,"Feb 4, 1995 (25)",,"1,78m",left,€250k,2021
452,Jordan N'Kololo,Qyzyljar Petropavlovsk,Second Striker,35,"Nov 9, 1992 (28)",,"1,83m",right,€350k,2021
453,Andrey Panyukov,Qyzyljar Petropavlovsk,Centre-Forward,13,"Sep 25, 1994 (26)",,"1,78m",right,€1.50m,2021
454,Elguja Lobjanidze,Qyzyljar Petropavlovsk,Centre-Forward,-,"Sep 17, 1992 (28)",,"1,93m",right,€600k,2021
455,Timur Muldinov,Qyzyljar Petropavlovsk,Centre-Forward,7,"Sep 19, 1993 (27)",,"1,80m",right,€250k,2021
456,Maksim Chikanchi,Qyzyljar Petropavlovsk,Centre-Forward,-,"Aug 29, 1998 (22)",,"1,85m",right,€200k,2021
457,Artem Cheredinov,Qyzyljar Petropavlovsk,Centre-Forward,11,"Jul 17, 1998 (22)",,"1,82m",right,€150k,2021
458,Maksim Skorykh,Qyzyljar Petropavlovsk,Centre-Forward,99,"Apr 20, 2000 (20)",,"1,94m",right,€125k,2021
459,Artur Murza,Qyzyljar Petropavlovsk,Centre-Forward,70,"Jul 13, 2000 (20)",,"1,81m",right,€75k,2021
460,Olzhas Mukushev,Qyzyljar Petropavlovsk,Striker,-,"Mar 21, 2003 (17)",,-,right,-,2021
461,Andrey Galkin,Qyzyljar Petropavlovsk,Centre-Forward,-,"Jan 1, 2005 (15)",,"1,82m",,-,2021
462,Alisher Khasan,Qyzyljar Petropavlovsk,Striker,-,"Mar 13, 2003 (17)",,"1,83m",,-,2021
463,Emil Balayev,FK Turan,Goalkeeper,22,"Apr 17, 1994 (26)",,"1,89m",left,€600k,2021
464,Erzhan Tokotaev,FK Turan,Goalkeeper,35,"Jul 17, 2000 (20)",,"1,89m",right,€150k,2021
465,Dinmukhammed Zhomart,FK Turan,Goalkeeper,-,"Dec 6, 2000 (20)",,"1,88m",right,€75k,2021
466,Bekzhan Toktarbay,FK Turan,Goalkeeper,1,"Mar 22, 1997 (23)",,"1,86m",right,€25k,2021
467,Mukagali Nurmakhan,FK Turan,Goalkeeper,-,"Dec 9, 2003 (17)",,"1,70m",right,-,2021
468,Olzhas Kerimzhanov,FK Turan,Centre-Back,26,"May 16, 1989 (31)",,"1,89m",right,€450k,2021
469,Aleksandr Kleshchenko,FK Turan,Centre-Back,24,"Nov 2, 1995 (25)",,"1,87m",left,€400k,2021
470,Sultan Abilgazy,FK Turan,Centre-Back,-,"Feb 22, 1997 (23)",,"1,80m",right,€300k,2021
471,Timur Rudoselskiy,FK Turan,Centre-Back,-,"Dec 21, 1994 (26)",,"1,93m",right,€250k,2021
472,Zvonko Ceklic,FK Turan,Centre-Back,-,"Apr 11, 1999 (21)",,"1,90m",left,€100k,2021
473,Kasymzhan Taipov,FK Turan,Centre-Back,5,"Feb 19, 1995 (25)",,"1,80m",right,€100k,2021
474,Syrbay Maulen,FK Turan,Centre-Back,-,"Apr 26, 1999 (21)",,"1,87m",right,€25k,2021
475,Asadbek Abdikhamitov,FK Turan,Centre-Back,-,"Mar 16, 2002 (18)",,"1,92m",,-,2021
476,Raphael Koroma,FK Turan,Centre-Back,6,"Sep 21, 2000 (20)",,"1,90m",left,-,2021
477,Erkin Tapalov,FK Turan,Right-Back,7,"Sep 3, 1993 (27)",,"1,79m",right,€325k,2021
478,Andrey Zaleskiy,FK Turan,Right-Back,31,"Jan 20, 1991 (29)",,"1,80m",right,€250k,2021
479,Ruslan Zhanysbaev,FK Turan,Right-Back,-,"Nov 4, 1995 (25)",,"1,78m",right,€150k,2021
480,Lev Skvortsov,FK Turan,Right-Back,2,"Feb 2, 2000 (20)",,"1,80m",both,€150k,2021
481,Zhasulan Erzhigit,FK Turan,Right-Back,-,"Jan 21, 2002 (18)",,"1,73m",right,-,2021
482,Abdoulaye Diakhate,FK Turan,Defensive Midfield,25,"Jan 16, 1988 (32)",,"1,81m",right,€800k,2021
483,Mikhail Bashilov,FK Turan,Defensive Midfield,-,"Jan 12, 1993 (27)",,"1,80m",right,€250k,2021
484,Olzhas Kuralbekov,FK Turan,Midfielder,-,"Oct 4, 2003 (17)",,"1,80m",,-,2021
485,Dauren Kasymbek,FK Turan,Midfielder,-,"Jan 23, 2001 (19)",,"1,79m",,-,2021
486,Kurban Bayshik,FK Turan,Midfielder,-,"Mar 5, 2001 (19)",,"1,77m",,-,2021
487,Chidi Osuchukwu,FK Turan,Central Midfield,23,"Oct 11, 1993 (27)",,"1,76m",left,€300k,2021
488,Farkhat Musabekov,FK Turan,Central Midfield,8,"Jan 3, 1994 (26)",,"1,75m",both,€250k,2021
489,Bekzat Kabylan,FK Turan,Central Midfield,-,"Mar 3, 1996 (24)",,"1,62m",right,€125k,2021
490,Rakhat Usipkhanov,FK Turan,Central Midfield,14,"Apr 19, 2001 (19)",,"1,80m",,-,2021
491,Oleg Evdokimov,FK Turan,Right Midfield,-,"Feb 25, 1994 (26)",,"1,77m",,€300k,2021
492,Kuanysh Duysenbekuly,FK Turan,Right Midfield,16,"Aug 14, 2003 (17)",,"1,87m",right,€25k,2021
493,Sanzhar Satanov,FK Turan,Attacking Midfield,4,"Sep 21, 2001 (19)",,"1,85m",right,-,2021
494,Azat Nurgaliev,FK Turan,Left Winger,13,"Jun 30, 1986 (34)",,"1,73m",both,€350k,2021
495,Arman Nusip,FK Turan,Left Winger,-,"Jan 22, 1994 (26)",,"1,80m",right,€225k,2021
496,Bakdaulet Akbergen,FK Turan,Left Winger,27,"Oct 30, 2000 (20)",,"1,72m",left,€75k,2021
497,Gani Suleymen,FK Turan,Left Winger,71,"Apr 22, 2002 (18)",,"1,68m",,€50k,2021
498,Alen Aymanov,FK Turan,Left Winger,-,"Jun 2, 2002 (18)",,"1,78m",right,€25k,2021
499,Aliyar Mukhammed,FK Turan,Left Winger,19,"Mar 20, 2001 (19)",,"1,90m",left,€25k,2021
500,Niet Mutali,FK Turan,Left Winger,-,"Feb 14, 2003 (17)",,"1,82m",,-,2021
501,Shadman Bakirov,FK Turan,Left Winger,-,"Jul 23, 2001 (19)",,"1,73m",,-,2021
502,Maksim Fedin,FK Turan,Right Winger,96,"Jun 8, 1996 (24)",,"1,75m",right,€600k,2021
503,Jô Santos,FK Turan,Right Winger,-,"Mar 31, 1991 (29)",,"1,74m",right,€450k,2021
504,Toni Silva,FK Turan,Right Winger,15,"Sep 15, 1993 (27)",,"1,79m",left,€400k,2021
505,Artem Gurenko,FK Turan,Right Winger,-,"Jun 18, 1994 (26)",,"1,71m",left,€250k,2021
506,Asylzhan Abbas,FK Turan,Right Winger,11,"Jun 11, 1999 (21)",,"1,73m",both,€50k,2021
507,Temirlan Amirov,FK Turan,Right Winger,-,"Apr 13, 1997 (23)",,"1,78m",right,€25k,2021
508,Kehinde Fatai,FK Turan,Centre-Forward,-,"Feb 19, 1990 (30)",,"1,80m",right,€350k,2021
509,Tanat Nuserbaev,FK Turan,Centre-Forward,10,"Jan 1, 1987 (33)",,"1,75m",right,€200k,2021
510,Samir Fazli,FK Turan,Centre-Forward,9,"Apr 22, 1991 (29)",,"1,85m",right,€150k,2021
511,Shokhan Abzalov,FK Turan,Centre-Forward,17,"Sep 11, 1993 (27)",,"1,82m",right,€125k,2021
512,Bakdaulet Zulfikarov,FK Turan,Centre-Forward,18,"Mar 11, 2001 (19)",,"1,82m",right,€50k,2021
513,Mukhammedzhan Seysen,FK Taraz,Goalkeeper,74,"Feb 14, 1999 (21)",,"1,90m",right,€500k,2021
514,Dzhurakhon Babakhanov,FK Taraz,Goalkeeper,24,"Oct 31, 1991 (29)",,"1,90m",right,€250k,2021
515,Denis Kavlinov,FK Taraz,Goalkeeper,78,"Jan 10, 1995 (25)",,"1,91m",right,€150k,2021
516,Bekzat Shadmanov,FK Taraz,Centre-Back,4,"Aug 12, 1997 (23)",,"1,89m",right,€400k,2021
517,Berik Aytbaev,FK Taraz,Centre-Back,14,"Jun 26, 1991 (29)",,"1,84m",right,€300k,2021
518,Eldos Akhmetov,FK Taraz,Centre-Back,2,"Jun 1, 1990 (30)",,"1,87m",right,€200k,2021
519,Nurlan Dairov,FK Taraz,Centre-Back,3,"Jun 26, 1995 (25)",,"1,81m",right,€200k,2021
520,Luka Gadrani,FK Taraz,Centre-Back,44,"Apr 12, 1997 (23)",,"1,85m",both,€100k,2021
521,Zhalgas Zhaksylykov,FK Taraz,Centre-Back,33,"Apr 16, 2001 (19)",,"1,89m",right,€50k,2021
522,Kuanysh Kalmuratov,FK Taraz,Left-Back,-,"Aug 27, 1996 (24)",,"1,78m",left,€300k,2021
523,Alex Júnior,FK Taraz,Left-Back,22,"Dec 5, 1993 (27)",,"1,83m",left,€200k,2021
524,Maksat Amirkhanov,FK Taraz,Right-Back,20,"Feb 10, 1992 (28)",,"1,72m",right,€400k,2021
525,Ermek Kuantaev,FK Taraz,Right-Back,13,"Oct 13, 1990 (30)",,"1,74m",both,€300k,2021
526,Adilet Kenesbek,FK Taraz,Right-Back,5,"Jan 5, 1996 (24)",,"1,80m",right,€50k,2021
527,Milen Gamakov,FK Taraz,Defensive Midfield,8,"Apr 12, 1994 (26)",,"1,89m",left,€250k,2021
528,Almas Sapargaliev,FK Taraz,Defensive Midfield,23,"Nov 16, 1993 (27)",,"1,83m",right,€50k,2021
529,Bektas Nurdaulet,FK Taraz,Defensive Midfield,25,"Jul 22, 1998 (22)",,"1,80m",right,€25k,2021
530,Marat Shakhmetov,FK Taraz,Central Midfield,6,"Feb 6, 1989 (31)",,"1,82m",right,€350k,2021
531,Abzal Taubay,FK Taraz,Central Midfield,7,"Feb 18, 1995 (25)",,"1,75m",right,€250k,2021
532,Ersultan Kaldybekov,FK Taraz,Central Midfield,88,"Jan 12, 2002 (18)",,"1,85m",both,-,2021
533,Bauyrzhan Baytana,FK Taraz,Attacking Midfield,10,"May 6, 1992 (28)",,"1,74m",both,€175k,2021
534,Alisher Suley,FK Taraz,Left Winger,77,"Nov 1, 1995 (25)",,"1,78m",right,€300k,2021
535,Erkebulan Toybekov,FK Taraz,Left Winger,19,"Jun 25, 2002 (18)",,"1,80m",both,-,2021
536,Zhakyp Kozhamberdy,FK Taraz,Right Winger,17,"Feb 26, 1992 (28)",,"1,83m",left,€200k,2021
537,Dinmukhamed Karaman,FK Taraz,Right Winger,11,"Jun 26, 2000 (20)",,"1,78m",right,€100k,2021
538,Dauren Zhumat,FK Taraz,Right Winger,-,"Mar 2, 1999 (21)",,"1,72m",right,€25k,2021
539,Bauyrzhan Rakhmet,FK Taraz,Right Winger,70,"Apr 14, 2003 (17)",,"1,73m",right,-,2021
540,Maksym Degtyarov,FK Taraz,Centre-Forward,-,"May 30, 1993 (27)",,"1,85m",right,€400k,2021
541,Jorge Elias,FK Taraz,Centre-Forward,30,"Jun 5, 1991 (29)",,"1,80m",right,€150k,2021
542,Abylaykhan Zhumabek,FK Taraz,Centre-Forward,9,"Oct 19, 2001 (19)",,"1,87m",right,€100k,2021
543,Duman Tursynbay,FK Taraz,Centre-Forward,98,"Mar 22, 1998 (22)",,"1,79m",right,€50k,2021
544,Sergiy Litovchenko,FK Maktaaral,Goalkeeper,1,"Oct 4, 1987 (33)",,"1,92m",left,€200k,2021
545,Almat Bekbaev,FK Maktaaral,Goalkeeper,70,"Jul 14, 1984 (36)",,"1,94m",right,€150k,2021
546,Zhandar Zhangaliev,FK Maktaaral,Goalkeeper,91,"Nov 1, 1998 (22)",,"1,91m",right,€100k,2021
547,Ramil Nurmukhametov,FK Maktaaral,Goalkeeper,-,"Dec 21, 1987 (33)",,"1,82m",right,€75k,2021
548,Artiom Rozgoniuc,FK Maktaaral,Centre-Back,26,"Oct 1, 1995 (25)",,"1,85m",both,€150k,2021
549,Egor Potapov,FK Maktaaral,Centre-Back,55,"Sep 21, 1993 (27)",,"1,94m",right,€150k,2021
550,Vladimir Sedelnikov,FK Maktaaral,Centre-Back,6,"Oct 15, 1991 (29)",,"1,93m",right,€100k,2021
551,Ruslan Yudenkov,FK Maktaaral,Centre-Back,5,"Apr 28, 1987 (33)",,"1,88m",right,€50k,2021
552,Artur Zapadnya,FK Maktaaral,Left-Back,34,"Jun 4, 1990 (30)",,"1,83m",left,€200k,2021
553,Erbolat Rustemov,FK Maktaaral,Left-Back,8,"Oct 6, 1994 (26)",,"1,79m",left,€125k,2021
554,Sagi Sovet,FK Maktaaral,Left-Back,-,"Mar 15, 2000 (20)",,"1,75m",left,€100k,2021
555,Ilyas Amirseitov,FK Maktaaral,Right-Back,13,"Oct 22, 1989 (31)",,"1,79m",right,€550k,2021
556,Pavel Chikida,FK Maktaaral,Right-Back,23,"Jun 21, 1995 (25)",,"1,78m",right,€100k,2021
557,Dierzhon Aripov,FK Maktaaral,Right-Back,21,"Mar 10, 1997 (23)",,"1,74m",right,€75k,2021
558,Sultanbek Duyseshov,FK Maktaaral,Right-Back,31,"Aug 6, 2001 (19)",,"1,82m",right,-,2021
559,Aleksey Nosko,FK Maktaaral,Defensive Midfield,-,"Aug 15, 1996 (24)",,"1,88m",right,€450k,2021
560,Rassambek Akhmatov,FK Maktaaral,Defensive Midfield,95,"May 31, 1996 (24)",,"1,72m",both,€150k,2021
561,Dramane Koné,FK Maktaaral,Defensive Midfield,30,"Nov 10, 1989 (31)",,"1,83m",right,€100k,2021
562,Jakha Yao Leonard,FK Maktaaral,Defensive Midfield,-,"Nov 4, 2001 (19)",,"1,78m",right,-,2021
563,Sekou Doumbia,FK Maktaaral,Central Midfield,-,"Jun 13, 1994 (26)",,"1,84m",right,€150k,2021
564,Odilzhon Abdurakhmanov,FK Maktaaral,Central Midfield,-,"Mar 18, 1996 (24)",,"1,85m",right,€150k,2021
565,Rinat Dzhumatov,FK Maktaaral,Central Midfield,9,"Oct 13, 1997 (23)",,"1,74m",right,€150k,2021
566,Meyrambek Serikbay,FK Maktaaral,Central Midfield,14,"Dec 16, 1999 (21)",,"1,75m",right,€75k,2021
567,Alibi Tuzakbaev,FK Maktaaral,Central Midfield,88,"Dec 8, 1999 (21)",,"1,80m",right,€75k,2021
568,Aléx Bruno,FK Maktaaral,Left Winger,29,"Oct 7, 1993 (27)",,"1,73m",right,€300k,2021
569,Zhan-Ali Payruz,FK Maktaaral,Left Winger,77,"Aug 12, 1999 (21)",,"1,85m",right,€250k,2021
570,Rifat Nurmugamet,FK Maktaaral,Left Winger,10,"May 22, 1996 (24)",,"1,80m",left,€200k,2021
571,Galymzhan Kenzhebek,FK Maktaaral,Left Winger,17,"Feb 12, 2003 (17)",,"1,77m",right,€75k,2021
572,Nurzhigit Smatov,FK Maktaaral,Left Winger,22,"Jul 11, 1996 (24)",,"1,77m",right,€25k,2021
573,Billal Sebaihi,FK Maktaaral,Right Winger,53,"May 31, 1992 (28)",,"1,79m",left,€450k,2021
574,Beknur Ryskul,FK Maktaaral,Right Winger,7,"Feb 21, 1998 (22)",,"1,70m",right,€50k,2021
575,Sheriddin Boboev,FK Maktaaral,Centre-Forward,63,"Apr 21, 1999 (21)",,"1,82m",right,€250k,2021
576,Ramazan Karimov,FK Maktaaral,Centre-Forward,81,"Jul 5, 1999 (21)",,"1,90m",right,€250k,2021
577,Edige Oralbay,FK Maktaaral,Centre-Forward,11,"Mar 11, 1997 (23)",,"1,84m",right,€125k,2021
578,Bekzat Zhaksybayuly,FK Maktaaral,Centre-Forward,19,"Dec 21, 1994 (26)",,"1,84m",right,€75k,2021
579,Dunaybek Ayankhan,FK Maktaaral,Centre-Forward,-,"Mar 8, 2000 (20)",,"1,87m",,-,2021
580,Bekkhan Shayzada,Ordabasy Shymkent,Goalkeeper,1,"Feb 28, 1998 (22)",,"1,88m",right,€300k,2021
581,Timurbek Zakirov,Ordabasy Shymkent,Goalkeeper,78,"Mar 1, 1996 (24)",,"1,89m",right,€200k,2021
582,Kazhymukan Tolepbergen,Ordabasy Shymkent,Goalkeeper,51,"Apr 21, 2000 (20)",,"1,85m",,€50k,2021
583,Dominik Dinga,Ordabasy Shymkent,Centre-Back,-,"Apr 7, 1998 (22)",,"1,86m",right,€400k,2021
584,Yevgeniy Chagovets,Ordabasy Shymkent,Centre-Back,33,"Mar 24, 1998 (22)",,"1,92m",,€200k,2021
585,Karam Sultanov,Ordabasy Shymkent,Centre-Back,4,"Apr 15, 1996 (24)",,"1,95m",right,€150k,2021
586,Odil Abdumazhidov,Ordabasy Shymkent,Centre-Back,2,"Jun 1, 2001 (19)",,"1,85m",right,€25k,2021
587,Sagadat Tursynbay,Ordabasy Shymkent,Left-Back,13,"Mar 26, 1999 (21)",,"1,88m",left,€200k,2021
588,Nurali Mamirbaev,Ordabasy Shymkent,Left-Back,5,"Feb 15, 2000 (20)",,"1,80m",right,€125k,2021
589,Asludin Khadzhiev,Ordabasy Shymkent,Right-Back,7,"Oct 24, 2000 (20)",,"1,66m",right,€250k,2021
590,Samat Shamshi,Ordabasy Shymkent,Right-Back,8,"Feb 5, 1996 (24)",,"1,78m",right,€150k,2021
591,Adilkhan Dobay,Ordabasy Shymkent,Right-Back,23,"Jun 2, 2002 (18)",,"1,83m",right,€50k,2021
592,Igor Klyushkin,Ordabasy Shymkent,Right-Back,-,"Jan 29, 2003 (17)",,"1,83m",right,-,2021
593,Oleksandr Batyshchev,Ordabasy Shymkent,Defensive Midfield,9,"Sep 14, 1991 (29)",,"1,74m",right,€200k,2021
594,Dmitriy Borodin,Ordabasy Shymkent,Central Midfield,-,"Jul 19, 1999 (21)",,"1,94m",right,€200k,2021
595,Sekou Doumbia,Ordabasy Shymkent,Central Midfield,22,"Jun 13, 1994 (26)",,"1,84m",right,€150k,2021
596,Victor Braga,Ordabasy Shymkent,Central Midfield,12,"Apr 18, 2001 (19)",,"1,75m",left,-,2021
597,Murodzhon Khalmatov,Ordabasy Shymkent,Central Midfield,14,"Jul 20, 2003 (17)",,"1,79m",both,-,2021
598,Nikita Shershnev,Ordabasy Shymkent,Left Midfield,80,"Oct 19, 2001 (19)",,"1,75m",left,€175k,2021
599,Shakhboz Umarov,Ordabasy Shymkent,Left Winger,-,"Mar 9, 1999 (21)",,"1,82m",right,€300k,2021
600,Akmal Bakhtiyarov,Ordabasy Shymkent,Left Winger,-,"Jun 2, 1998 (22)",,"1,69m",right,€200k,2021
601,Elkhan Astanov,Ordabasy Shymkent,Left Winger,10,"May 21, 2000 (20)",,"1,86m",right,€200k,2021
602,Maksim Vaganov,Ordabasy Shymkent,Left Winger,11,"Aug 8, 2000 (20)",,"1,83m",,€100k,2021
603,Batyrkhan Tazhibay,Ordabasy Shymkent,Left Winger,20,"Aug 7, 2001 (19)",,"1,74m",right,-,2021
604,Maksim Fedin,Ordabasy Shymkent,Right Winger,-,"Jun 8, 1996 (24)",,"1,75m",right,€600k,2021
605,Serge Nyuiadzi,Ordabasy Shymkent,Right Winger,17,"Sep 17, 1991 (29)",,"1,81m",left,€350k,2021
606,Zikrillo Sultaniyazov,Ordabasy Shymkent,Right Winger,19,"Oct 15, 2003 (17)",,"1,82m",right,-,2021
607,Vsevolod Sadovskiy,Ordabasy Shymkent,Centre-Forward,3,"Oct 4, 1996 (24)",,"1,95m",right,€400k,2021
608,Khamza Yakudi,Ordabasy Shymkent,Centre-Forward,-,"Nov 12, 2003 (17)",,"1,80m",,-,2021
609,Luizinho Guedes,Ordabasy Shymkent,Centre-Forward,99,"May 22, 1999 (21)",,"1,80m",right,-,2021
